#ID x   y   F555W   E_555   F555-F814   E_555-814
1714    1475.25 429.56  21.894  0.031   0.476   0.059
5661    2764.48 1532.49 21.894  0.03    0.462   0.058
12194   2720.96 2933.08 21.894  0.027   0.607   0.059
14950   2290.57 3306.54 21.894  0.029   0.548   0.054
9122    2253.73 2428.57 21.895  0.03    0.588   0.051
9163    183.39  2436.81 21.895  0.033   0.53    0.069
7543    3412.01 2046.53 21.896  0.033   0.789   0.054
11035   2172.37 2769.04 21.896  0.035   0.645   0.073
11973   2235.79 2902.22 21.896  0.035   0.674   0.062
12461   1825.69 2970.55 21.896  0.033   0.588   0.071
4205    3365.55 1137.46 21.897  0.035   0.664   0.054
839 3171.21 179.99  21.898  0.031   0.678   0.06
1740    3944.25 437.72  21.898  0.029   0.659   0.054
3528    3364.87 948.13  21.898  0.027   0.761   0.047
6291    2981.09 1702.77 21.898  0.03    0.655   0.074
7742    1859.44 2100.99 21.898  0.03    0.629   0.047
10219   1048.4  2636.39 21.898  0.028   0.599   0.056
12298   2044.51 2947.04 21.898  0.04    0.54    0.075
13365   2249.56 3091.32 21.898  0.049   0.618   0.104
18565   839.04  3978.72 21.898  0.066   0.623   0.084
4860    1954.41 1313.37 21.899  0.038   0.719   0.066
6544    322.03  1773.36 21.899  0.025   0.549   0.05
15776   3370.69 3428.3  21.899  0.055   0.748   0.078
3421    1815.66 917.85  21.9    0.032   0.745   0.062
7863    2126    2133.36 21.9    0.032   0.623   0.065
7994    349.76  2169.12 21.9    0.047   0.627   0.07
170 411.48  -26.43  21.902  0.033   0.687   0.057
2998    824.82  792.2   21.903  0.029   0.469   0.053
8538    2173.03 2304.1  21.903  0.033   0.556   0.053
6470    765.65  1753.45 21.904  0.039   0.644   0.06
10608   3264.49 2704.08 21.904  0.033   0.782   0.065
13677   2383.53 3130.78 21.905  0.03    0.626   0.05
1280    2144.47 302.42  21.906  0.03    0.634   0.053
3898    2281.39 1049.83 21.906  0.03    0.449   0.055
5871    500.84  1586.75 21.907  0.032   0.465   0.059
15011   1505.89 3315.62 21.907  0.031   0.604   0.058
5637    1002.59 1525.64 21.908  0.06    0.648   0.11
12479   1542.1  2973.56 21.908  0.039   0.566   0.061
16156   3133.34 3488.15 21.908  0.028   0.543   0.053
2213    1238.55 564.61  21.909  0.029   0.615   0.05
4713    1774.09 1273.57 21.909  0.027   0.483   0.052
3717    1224.69 997.82  21.91   0.03    0.545   0.055
16155   1900.94 3488.03 21.91   0.027   0.593   0.054
17143   2825.15 3667.53 21.91   0.035   0.755   0.061
5080    1543.06 1370.34 21.911  0.028   0.563   0.048
9531    2335.39 2514.41 21.911  0.069   3.191   0.084
12864   3710.29 3026.35 21.911  0.045   0.525   0.068
14698   2213.6  3271.07 21.911  0.027   0.559   0.052
904 778.38  199.73  21.912  0.048   0.454   0.069
5633    577.7   1524.75 21.912  0.039   1.046   0.061
6529    1650.51 1771.12 21.912  0.034   0.55    0.065
12277   2226.23 2944.75 21.912  0.058   0.627   0.083
12612   1870.03 2992.89 21.912  0.029   0.531   0.056
15236   2567.6  3347.53 21.912  0.031   0.545   0.053
10025   3335.66 2604.29 21.913  0.029   0.489   0.048
2957    2594.24 778.01  21.914  0.042   0.536   0.064
8326    3464.15 2249.59 21.914  0.035   0.521   0.06
7796    594.18  2115.57 21.916  0.037   0.531   0.069
10969   1355.66 2759.92 21.916  0.036   0.474   0.063
326 2495.16 31.41   21.917  0.029   0.566   0.086
2366    2561.19 611.7   21.917  0.039   0.741   0.059
6880    3137.61 1864.26 21.917  0.03    0.543   0.058
11544   1400.36 2843.09 21.918  0.03    0.699   0.062
12622   1794.48 2994.29 21.918  0.045   0.545   0.068
13751   2382.95 3142.54 21.918  0.034   0.628   0.053
10362   2278.68 2661.63 21.919  0.035   0.565   0.072
11830   2491.11 2883.63 21.919  0.044   0.564   0.099
11859   3186.35 2887.56 21.919  0.024   0.609   0.043
13418   1558.51 3096.82 21.919  0.023   0.564   0.049
14504   2211.43 3244.82 21.919  0.027   0.704   0.049
18289   3010.91 3910.64 21.919  0.026   0.678   0.047
12868   2963.86 3027    21.92   0.034   0.652   0.064
808 2410.35 172.87  21.921  0.029   0.673   0.065
3220    342.53  853.29  21.921  0.042   1.081   0.064
4879    948.42  1318.92 21.921  0.033   0.527   0.062
7816    3775.46 2121.71 21.921  0.051   0.615   0.089
10852   2341.86 2740.94 21.921  0.032   0.509   0.053
12943   247.11  3035.76 21.921  0.026   0.743   0.05
13706   1450.81 3134.91 21.921  0.035   0.661   0.07
15636   1843.03 3407.7  21.922  0.037   0.61    0.084
1294    1471.28 307.02  21.923  0.034   0.594   0.057
7486    920.24  2029.19 21.923  0.04    0.658   0.092
9945    2266.35 2590.37 21.923  0.022   0.5 0.045
12596   2367.59 2990.96 21.923  0.034   0.582   0.073
16583   2196.98 3560.41 21.923  0.038   0.743   0.063
5455    2474.92 1471.21 21.924  0.028   0.498   0.057
2875    1863.82 757.13  21.925  0.021   0.516   0.043
5548    2689.23 1500.63 21.925  0.037   0.692   0.06
7913    1598.8  2149.36 21.925  0.032   0.537   0.064
16779   2146.41 3595.52 21.925  0.026   0.562   0.055
17038   1104.63 3646.26 21.925  0.028   0.713   0.053
4724    3531.88 1275.54 21.926  0.038   0.682   0.065
5347    947.14  1441.71 21.926  0.032   0.486   0.065
7333    1379.03 1984.18 21.926  0.057   0.732   0.088
18624   3298.73 3996.03 21.926  0.036   0.666   0.053
8552    2756.98 2305.82 21.929  0.041   0.732   0.071
15698   2559.63 3416.11 21.929  0.03    0.567   0.059
12348   2634.17 2953.99 21.93   0.033   0.522   0.063
8647    518.99  2325.54 21.931  0.033   0.563   0.162
3666    2519.85 984.47  21.932  0.036   0.586   0.063
11632   2360.39 2856.19 21.932  0.036   0.594   0.091
13693   3656.69 3133.04 21.932  0.042   0.85    0.071
18138   189.53  3876.63 21.932  0.044   0.481   0.081
2862    3172.89 752.69  21.933  0.037   0.552   0.071
10816   3402.72 2736.5  21.933  0.041   0.568   0.067
11407   2997.28 2822.38 21.933  0.034   0.634   0.058
16539   3307.8  3553.39 21.933  0.03    0.579   0.059
16787   2115.1  3596.4  21.933  0.027   0.585   0.052
8876    1559.07 2377.16 21.934  0.036   0.475   0.075
14262   2044.33 3212.39 21.934  0.042   0.586   0.123
14843   852.3   3291.59 21.934  0.029   0.626   0.053
13137   2021.14 3059.76 21.935  0.02    0.53    0.049
14877   2494.35 3296.29 21.935  0.035   0.523   0.067
17568   2195.17 3751.77 21.935  0.028   0.59    0.066
570 3472.67 105.16  21.936  0.026   0.488   0.048
12453   2841.06 2970.16 21.936  0.022   0.496   0.048
13173   1501.56 3064.25 21.936  0.03    0.554   0.054
918 3070.34 202.32  21.937  0.055   0.577   0.116
4471    1797.93 1213.29 21.937  0.026   0.522   0.049
10703   1737.73 2718.8  21.937  0.034   0.537   0.076
11204   1600.68 2792.63 21.937  0.039   0.583   0.059
6882    2999.35 1864.8  21.938  0.055   0.582   0.102
12212   2555.84 2935.7  21.938  0.031   0.626   0.053
60  319.45  -93.16  21.939  0.056   1.087   0.096
7502    2037.53 2034.82 21.939  0.062   0.753   0.092
599 980.27  114.98  21.94   0.036   0.724   0.062
4543    2905.07 1232.44 21.94   0.034   0.491   0.055
14087   1979.27 3187.72 21.94   0.056   0.606   0.141
19063   3646.95 4222.98 21.94   0.041   0.675   0.075
595 2722    113.04  21.941  0.029   0.671   0.05
2878    3650.71 758.14  21.941  0.028   0.598   0.056
4770    2492.18 1289.85 21.941  0.035   0.837   0.058
9283    855.25  2461.88 21.941  0.036   0.479   0.065
45  1020.62 -102.55 21.942  0.056   0.595   0.088
1599    3766    394.71  21.942  0.035   0.818   0.058
10017   2044.76 2601.94 21.942  0.034   0.559   0.066
14899   2549.32 3299.4  21.942  0.028   0.538   0.065
16772   1617.89 3594.44 21.942  0.031   0.599   0.053
9848    2069.83 2573.62 21.943  0.034   0.82    0.095
13678   976.92  3131.04 21.944  0.033   0.964   0.049
16249   1963.9  3501.87 21.944  0.025   0.603   0.049
18513   1774.31 3965.59 21.944  0.026   0.696   0.05
1961    1606.59 496.56  21.945  0.041   0.714   0.105
12313   2130.06 2948.63 21.945  0.035   0.686   0.057
17603   413.06  3758.38 21.945  0.032   0.645   0.052
4863    708.08  1313.86 21.946  0.096   0.65    0.123
8697    3909.09 2337.57 21.946  0.037   0.506   0.062
15995   2717.03 3461.78 21.946  0.027   0.616   0.046
2911    297.62  765.72  21.947  0.029   0.555   0.063
6475    3739.75 1753.93 21.947  0.04    0.768   0.064
8515    1461.96 2296.4  21.947  0.089   0.508   0.167
13093   2433.19 3053.32 21.947  0.03    0.523   0.053
7342    1585.57 1985.79 21.948  0.051   0.513   0.082
13681   2175.77 3131.48 21.948  0.028   0.568   0.05
14596   1823.57 3257.7  21.948  0.035   0.595   0.054
16543   2132.08 3554.01 21.948  0.024   0.584   0.048
7212    2089.54 1953    21.949  0.044   0.668   0.071
10444   2285.23 2675.97 21.949  0.035   0.549   0.062
15239   1472.21 3348.01 21.949  0.051   0.504   0.111
1580    2072    389.59  21.95   0.027   0.419   0.054
8598    2156.65 2316.26 21.95   0.042   1.093   0.059
12159   851.93  2928.44 21.95   0.033   0.535   0.06
18288   2090    3910.45 21.95   0.036   1.098   0.055
2470    3469.11 638.26  21.951  0.034   0.635   0.058
6211    3009.37 1678.74 21.952  0.043   0.728   0.067
10172   430 2627.63 21.952  0.042   0.756   0.068
14708   2063.29 3273.31 21.952  0.067   0.604   0.14
6895    3170.51 1868.4  21.953  0.029   0.546   0.058
8514    1462.26 2296.4  21.953  0.098   0.514   0.176
1792    3299.99 452.7   21.954  0.073   0.763   0.144
6166    1631.33 1665.85 21.954  0.037   0.514   0.062
16966   2796.51 3629.2  21.954  0.029   0.746   0.045
387 588.25  51.77   21.955  0.041   1.043   0.065
3311    2583.33 883.35  21.955  0.028   0.508   0.051
8907    3817.75 2382.65 21.955  0.034   0.835   0.059
10984   1667.82 2761.19 21.955  0.032   0.583   0.077
14437   808.46  3236.04 21.955  0.034   0.527   0.061
15211   2197.73 3343.16 21.955  0.026   0.57    0.052
6823    3462.58 1847.88 21.957  0.031   0.486   0.054
13306   1836.86 3084.09 21.957  0.033   0.587   0.064
2261    3538.41 584.24  21.958  0.041   0.56    0.072
7747    2225.17 2101.76 21.958  0.061   0.523   0.101
15859   3439.53 3440.5  21.958  0.039   0.99    0.063
17749   2315.88 3788.42 21.958  0.029   0.598   0.053
5288    2391.65 1421.29 21.959  0.04    0.513   0.08
9425    1099.74 2493.33 21.959  0.035   0.602   0.061
4082    3317.48 1100.04 21.96   0.036   0.809   0.06
8735    3188.69 2346.51 21.96   0.035   0.684   0.053
218 1280.05 -5.85   21.961  0.037   0.569   0.062
1601    328.78  395.02  21.961  0.032   0.673   0.056
6663    319.93  1806.12 21.961  0.039   1.041   0.063
15066   2672.01 3322.87 21.961  0.038   0.564   0.061
16369   2202.27 3525.54 21.961  0.022   0.539   0.044
17656   1638.79 3768.44 21.961  0.031   0.593   0.053
18333   858.28  3917.67 21.961  0.036   1.068   0.052
2879    3170.26 758.22  21.962  0.044   0.744   0.065
4271    2826.85 1157.79 21.962  0.027   0.672   0.052
13391   1385.61 3094.03 21.962  0.059   0.624   0.164
17537   1936.71 3746.44 21.962  0.031   0.701   0.053
5609    2890.47 1518.31 21.963  0.03    0.567   0.051
12618   2253.02 2993.68 21.963  0.034   0.495   0.069
5911    470.72  1596.19 21.964  0.032   0.665   0.053
9146    2839.8  2432.93 21.965  0.036   0.772   0.062
11912   2912.3  2894.87 21.965  0.029   0.579   0.053
1991    3905.76 505.42  21.966  0.028   0.539   0.047
15411   3677.5  3373.28 21.966  0.028   0.524   0.054
7481    2316.59 2028.24 21.968  0.032   0.535   0.062
12553   2607.89 2984.23 21.968  0.036   0.67    0.067
18975   4041.46 4130.6  21.968  0.031   0.606   0.075
7003    1434.57 1893.36 21.969  0.034   0.525   0.061
10859   2263.61 2742.14 21.969  0.028   0.58    0.055
18303   1669.66 3913.35 21.969  0.033   0.592   0.052
15683   1883.45 3414.63 21.97   0.026   0.609   0.057
6052    954.14  1637.02 21.971  0.027   0.53    0.052
8757    2651.41 2350.13 21.971  0.036   0.575   0.07
10980   2038.06 2760.93 21.971  0.052   0.57    0.087
15992   1666.52 3461.48 21.971  0.032   0.712   0.073
17190   3113.97 3675.68 21.971  0.038   1.007   0.058
11310   1500.48 2808.95 21.972  0.033   0.739   0.057
26  286.24  -124.88 21.973  0.033   0.761   0.059
665 475.09  134.33  21.973  0.079   0.715   0.151
2921    4023.8  768.01  21.973  0.051   0.54    0.13
3075    2121.76 815.09  21.973  0.094   0.811   0.183
12049   2395.86 2913.02 21.973  0.036   0.551   0.059
13665   2063.64 3129.77 21.973  0.03    0.534   0.057
8332    1875.96 2252.55 21.974  0.045   1.035   0.067
8919    178.35  2383.97 21.974  0.036   0.597   0.069
9117    3840.9  2427.82 21.974  0.047   0.98    0.07
12334   2820.12 2951.62 21.974  0.027   0.565   0.055
12466   1984.18 2971.18 21.974  0.034   0.58    0.064
14417   3087.99 3233.23 21.974  0.025   0.566   0.054
3699    1662.75 991.96  21.975  0.031   0.597   0.063
4797    2569.85 1297.97 21.975  0.035   0.709   0.055
11451   266.17  2829.31 21.975  0.027   0.503   0.061
15117   742.09  3329.87 21.975  0.029   0.467   0.046
15289   1289.57 3354.51 21.975  0.037   0.791   0.06
17177   3940.24 3673.93 21.975  0.044   0.555   0.083
12967   1619    3039.29 21.976  0.03    0.583   0.054
787 3415.76 167.3   21.977  0.032   0.566   0.054
3357    484.08  898.07  21.977  0.05    1.065   0.072
3580    3087.52 962.16  21.977  0.035   0.496   0.061
14058   3312.56 3183.64 21.977  0.029   0.595   0.052
9736    1778.29 2555.34 21.978  0.035   0.551   0.058
18844   3165.08 4071.85 21.978  0.047   0.601   0.164
7017    370.8   1896.08 21.979  0.041   0.851   0.08
11957   1166.24 2900.7  21.98   0.036   0.581   0.057
12504   2059.31 2976.82 21.98   0.037   0.538   0.099
14565   693.76  3252.51 21.98   0.03    0.579   0.056
5266    1264.02 1416.76 21.982  0.029   0.509   0.058
5693    458.34  1540.59 21.982  0.041   0.557   0.064
3516    2821.33 944.61  21.983  0.037   0.757   0.054
13371   1915.47 3092.33 21.983  0.057   0.591   0.123
15010   2244.39 3315.42 21.983  0.043   0.694   0.136
15945   2592.6  3454.29 21.983  0.034   0.513   0.07
15296   1522.28 3355.08 21.984  0.021   0.599   0.043
2432    3259.33 628.44  21.985  0.032   0.486   0.054
7849    1586.16 2129.95 21.985  0.041   0.696   0.066
13294   2207.04 3081.36 21.985  0.048   0.632   0.128
477 3479.74 77.76   21.986  0.058   1.028   0.077
3318    3368.45 885.23  21.986  0.03    0.541   0.054
12356   1612.81 2955.38 21.986  0.036   0.695   0.061
13208   197.27  3068.83 21.986  0.033   0.498   0.057
13423   1723.54 3097.83 21.986  0.031   0.553   0.053
13627   1748.85 3124.9  21.986  0.029   0.55    0.052
14577   1958.31 3254.49 21.986  0.054   0.62    0.083
4242    1239.12 1148.34 21.987  0.029   0.783   0.054
10145   2508.53 2624.29 21.987  0.031   0.597   0.059
17046   1886.61 3648.25 21.987  0.031   0.572   0.056
5586    3506.38 1513.04 21.988  0.03    0.518   0.053
6969    1496.22 1885.82 21.988  0.053   0.521   0.086
9518    1858.44 2512.68 21.988  0.035   0.66    0.064
11854   3518.95 2886.35 21.988  0.044   0.598   0.068
15310   1890.02 3357.04 21.988  0.049   0.675   0.113
17478   2089.32 3735.37 21.988  0.062   0.628   0.129
4950    456.31  1337.34 21.989  0.039   0.695   0.066
659 1590.42 132.3   21.99   0.03    0.716   0.053
10801   2231.6  2733.58 21.99   0.032   0.545   0.06
12327   1517.7  2950.47 21.99   0.04    0.751   0.065
18698   2141.56 4017.36 21.99   0.03    0.577   0.06
2968    1213.72 781.48  21.991  0.025   0.591   0.046
12208   2058.03 2935.24 21.991  0.033   0.521   0.064
13205   2176.85 3067.9  21.991  0.048   0.674   0.137
1903    348.4   480.59  21.992  0.034   0.699   0.063
2872    478.49  756.98  21.992  0.039   0.84    0.06
8596    1814.76 2315.68 21.993  0.034   1.003   0.056
8908    638.2   2382.79 21.993  0.032   0.568   0.055
11292   1830.44 2807.08 21.995  0.033   0.538   0.08
14170   1361.63 3199.55 21.995  0.028   0.565   0.052
18091   1323.06 3866.11 21.995  0.033   0.753   0.057
3040    439.24  806.99  21.996  0.034   0.554   0.057
18175   3338.79 3886.83 21.996  0.034   0.611   0.061
6545    3098.68 1773.43 21.997  0.048   0.616   0.073
11813   2625.91 2881.25 21.997  0.052   0.578   0.08
12344   619.29  2953.37 21.997  0.036   0.705   0.06
14179   1833.77 3200.39 21.998  0.03    0.697   0.055
15833   2065.11 3436.89 21.998  0.03    0.574   0.06
16323   1860.81 3517    21.998  0.029   0.62    0.055
17229   1196.52 3682.87 21.999  0.035   0.533   0.062
1467    2423.53 356.03  22  0.036   0.729   0.054
11578   2881.38 2848.2  22  0.039   0.673   0.063
14535   3192.22 3247.87 22  0.026   0.559   0.052
18347   2366.44 3920.94 22  0.034   0.794   0.061
16426   1337.44 3535    22.001  0.028   0.635   0.055
5574    227.44  1508.06 22.002  0.049   0.521   0.12
8715    2025.72 2341.86 22.002  0.029   0.541   0.055
17776   2686.28 3794.15 22.002  0.039   0.965   0.056
2335    2180.64 601.88  22.003  0.039   0.555   0.061
4244    559.57  1150.12 22.003  0.03    0.847   0.065
13253   2239.63 3076.35 22.003  0.034   0.594   0.062
16197   2323.46 3494.93 22.003  0.032   0.654   0.065
16486   2031.34 3543.99 22.003  0.033   0.583   0.058
1384    2525.2  330.8   22.004  0.04    1.029   0.057
2163    512.76  551.42  22.004  0.033   0.647   0.054
3863    2743.55 1038.75 22.004  0.033   0.639   0.058
7191    1127.87 1946.53 22.004  0.049   0.577   0.088
843 1384.59 181.7   22.005  0.042   0.73    0.065
3459    2831.82 928.77  22.005  0.031   0.685   0.056
8826    3863.6  2364.79 22.005  0.057   0.707   0.087
9705    2548.01 2550.01 22.005  0.04    0.548   0.062
14213   2158.21 3205.83 22.005  0.033   0.628   0.074
15418   2219.39 3374.3  22.005  0.028   0.593   0.074
18860   3408.34 4077.12 22.005  0.031   0.616   0.05
13557   3278.16 3115.51 22.006  0.029   0.573   0.06
1093    3721.04 247.59  22.007  0.038   0.511   0.084
475 1295.58 77.59   22.008  0.039   1.052   0.062
11739   2456.4  2870.46 22.008  0.037   0.538   0.077
16322   1890.72 3516.8  22.008  0.032   0.728   0.055
18675   1848.32 4009.87 22.008  0.03    0.576   0.051
13012   1940.97 3044.36 22.009  0.051   0.602   0.098
1214    2794.91 284.29  22.01   0.029   0.746   0.055
3682    1580.56 988.37  22.01   0.048   0.702   0.067
10160   1879.61 2625.42 22.01   0.032   0.548   0.053
11567   3278.34 2847.46 22.01   0.036   0.825   0.07
14007   2274.61 3175.03 22.01   0.039   0.907   0.065
5699    198.08  1543.31 22.011  0.038   0.697   0.064
5295    1392.16 1424.83 22.012  0.036   0.549   0.061
5725    661.66  1549.8  22.012  0.032   0.496   0.072
15061   1611.13 3322.21 22.012  0.028   0.638   0.054
6064    1002.41 1641.31 22.013  0.032   0.715   0.055
7610    1977.66 2064.69 22.013  0.055   0.771   0.091
13054   1045.49 3049.45 22.013  0.037   0.544   0.066
13174   2100.47 3064.38 22.013  0.036   0.588   0.081
4172    1807.82 1127.17 22.014  0.034   0.699   0.054
9709    1012.45 2551.26 22.014  0.033   0.56    0.054
13065   2516.29 3050.71 22.014  0.053   0.559   0.114
17290   3356.81 3697.59 22.014  0.033   0.67    0.06
5061    2598.79 1366.11 22.015  0.066   0.718   0.115
7590    2312.26 2060.57 22.015  0.052   0.732   0.09
12410   2829.07 2964.4  22.015  0.03    0.646   0.057
13204   1831.17 3067.85 22.015  0.035   0.553   0.06
18708   3600.46 4020.13 22.015  0.041   0.647   0.135
2477    3819.77 639.81  22.016  0.037   0.467   0.064
4544    3766.49 1232.83 22.016  0.036   0.691   0.06
369 220.59  44.19   22.017  0.031   0.728   0.053
1221    211.54  286.77  22.017  0.035   0.572   0.067
5948    2636.97 1607.88 22.017  0.042   0.683   0.075
11015   2063.29 2765.2  22.017  0.034   0.723   0.064
11889   1028.25 2891.58 22.017  0.04    1.055   0.059
13864   1618.75 3155.57 22.017  0.031   0.595   0.059
7057    2437.81 1907.46 22.018  0.055   0.414   0.087
3655    131.98  981.84  22.019  0.036   0.552   0.066
4338    48.26   1174.99 22.02   0.038   0.53    0.059
10978   1732.35 2760.89 22.021  0.031   0.52    0.056
18523   1474.55 3969.27 22.021  0.035   0.569   0.062
9102    1443.56 2424.24 22.022  0.038   0.512   0.071
18529   3021.72 3971.31 22.022  0.032   0.721   0.059
909 1406.22 200.9   22.023  0.029   0.577   0.051
10198   280.71  2632.47 22.024  0.032   0.524   0.057
11561   2848.87 2845.41 22.024  0.027   0.553   0.05
5229    1566.38 1408.14 22.025  0.037   0.512   0.058
6596    2015.4  1786.97 22.025  0.03    0.546   0.054
11972   2158.59 2902.14 22.025  0.026   0.595   0.046
12810   2278.39 3019.31 22.025  0.035   0.585   0.072
16095   3258.38 3478.8  22.025  0.046   0.791   0.072
15142   313.83  3333.18 22.026  0.023   0.59    0.052
6333    175.98  1719.39 22.027  0.05    0.723   0.105
1146    1812.18 267.79  22.028  0.042   0.73    0.066
3230    170.94  856.17  22.028  0.072   3.32    0.093
3957    2541.65 1064.34 22.028  0.06    0.702   0.085
6940    1573.19 1878.59 22.028  0.035   0.63    0.065
10414   2083.41 2670.47 22.028  0.029   0.537   0.047
12765   2793.3  3013.03 22.028  0.034   0.546   0.053
17793   1190.31 3797.39 22.028  0.044   0.577   0.076
18398   2682.65 3933.72 22.028  0.034   1.096   0.056
13037   2340.17 3047.24 22.029  0.034   0.557   0.062
1909    1235.48 482.97  22.03   0.033   0.784   0.054
7806    1331.98 2119.76 22.03   0.043   0.602   0.084
7970    3696.5  2163.01 22.03   0.075   0.719   0.184
9466    3450.37 2499.98 22.03   0.041   0.623   0.086
4186    420.5   1132.35 22.031  0.055   1.028   0.105
4565    437.95  1238.69 22.031  0.033   0.604   0.059
5256    4104.82 1414.17 22.031  0.033   0.524   0.06
13906   1996.24 3159.4  22.031  0.033   0.703   0.123
1567    2139.49 387.01  22.032  0.024   0.571   0.052
9866    791.8   2577.22 22.032  0.036   0.551   0.066
11305   1972.57 2808.62 22.032  0.032   0.569   0.054
14722   1727.62 3275.14 22.032  0.03    0.584   0.069
15485   1684.85 3385.5  22.032  0.038   0.596   0.063
1751    2923.67 440.22  22.033  0.04    0.585   0.107
2231    3758.64 570.18  22.033  0.034   0.541   0.058
15612   1028.52 3403.97 22.033  0.03    0.558   0.054
2779    1706.72 728.81  22.034  0.032   0.618   0.052
7884    2126.96 2140.28 22.034  0.034   0.534   0.069
9180    2397.75 2440.26 22.034  0.029   0.592   0.058
6273    1895.71 1697.76 22.035  0.03    0.576   0.061
7149    2352.1  1935.91 22.035  0.034   0.536   0.06
3332    985.64  890.82  22.036  0.027   0.519   0.054
6691    1763.22 1814.63 22.036  0.033   0.581   0.057
12853   2237.19 3024.48 22.036  0.039   0.576   0.073
5174    2091.02 1392.08 22.037  0.045   0.889   0.07
12085   2508.29 2917.66 22.037  0.041   0.593   0.114
18611   1170    3990.22 22.037  0.042   0.556   0.085
2614    2631.41 683.73  22.038  0.032   0.558   0.052
3121    383.04  826.94  22.038  0.044   0.561   0.069
10422   107.74  2672.16 22.038  0.037   0.869   0.058
11023   665.2   2766.63 22.038  0.033   0.699   0.06
7585    1467.24 2060.05 22.039  0.052   0.536   0.1
13113   1684.06 3057.1  22.04   0.038   0.567   0.064
6439    1282.82 1745.55 22.041  0.035   0.496   0.06
10357   1531.31 2660.87 22.041  0.038   0.714   0.06
661 3896.11 132.94  22.042  0.032   1.022   0.063
10008   2796.08 2600.72 22.042  0.055   0.617   0.085
13759   3291.39 3143.2  22.042  0.039   0.561   0.059
5514    2011.26 1490.22 22.043  0.036   0.563   0.059
9572    1044.9  2523.38 22.043  0.037   0.697   0.081
12651   1700.65 2998.2  22.043  0.047   0.585   0.143
14985   1708.66 3311.8  22.043  0.038   0.6 0.058
17204   1093.13 3678.19 22.043  0.038   0.777   0.062
526 1812.63 92.98   22.044  0.034   0.555   0.058
6205    1516.28 1678.15 22.044  0.047   1.049   0.068
9241    161.59  2452.2  22.044  0.036   0.605   0.07
12912   2753.38 3032.01 22.044  0.034   0.658   0.068
17573   3467.56 3752.26 22.044  0.039   0.563   0.067
8078    2549.52 2188.99 22.045  0.053   0.639   0.125
9046    1548.78 2411.67 22.045  0.04    0.563   0.079
13467   1441.02 3103.58 22.045  0.043   0.693   0.065
14307   1668.05 3218.29 22.045  0.027   0.611   0.055
17789   3420.46 3796.59 22.045  0.027   0.558   0.051
11953   790.02  2900.16 22.046  0.03    0.54    0.053
12006   2041.25 2906.97 22.046  0.031   0.567   0.058
1367    3041.47 326.27  22.047  0.039   0.773   0.063
11501   1859.52 2836.65 22.047  0.038   0.537   0.06
16185   1826.48 3492.67 22.048  0.029   0.635   0.055
474 2682.07 77.43   22.049  0.042   0.831   0.065
775 3859.57 164.33  22.049  0.031   0.572   0.057
16136   645.29  3486.22 22.049  0.046   0.752   0.072
1452    3115.59 350.52  22.05   0.03    0.975   0.051
1563    3283.01 385.73  22.05   0.038   0.702   0.062
2728    3367.99 715.99  22.05   0.024   0.539   0.049
2982    1828.2  786.87  22.05   0.054   0.491   0.089
3263    1325.53 867.36  22.05   0.03    0.51    0.053
3921    3858.98 1055.7  22.05   0.035   0.613   0.061
10251   2453.82 2641.21 22.05   0.042   0.553   0.068
15173   2366.23 3337.98 22.05   0.029   0.717   0.049
2205    3256.81 563.52  22.051  0.034   0.674   0.057
2719    2392.26 713.9   22.051  0.032   0.547   0.054
3514    2235.86 943.77  22.051  0.041   0.513   0.078
9232    1780.24 2451.07 22.051  0.044   0.545   0.073
16979   1274    3632.14 22.051  0.033   0.533   0.062
5196    2305.29 1398.82 22.052  0.069   0.594   0.148
10267   2671.67 2644.37 22.052  0.036   0.593   0.077
12187   372.69  2931.79 22.053  0.041   1.059   0.059
13038   2253.48 3047.26 22.053  0.046   0.7 0.104
14112   828.99  3191.09 22.053  0.032   0.654   0.054
16145   1471.46 3487.15 22.053  0.041   0.58    0.078
1885    3779.68 476.91  22.054  0.033   0.699   0.059
6932    1903.77 1877.08 22.054  0.036   0.571   0.065
11027   650.78  2767.24 22.054  0.055   0.567   0.078
13307   1944.04 3084.22 22.054  0.033   0.579   0.052
14488   2271.05 3242.41 22.054  0.032   0.686   0.08
15623   3749.91 3405.95 22.054  0.029   0.728   0.049
15883   2741.82 3444.62 22.055  0.04    0.647   0.066
7909    819.27  2148.71 22.057  0.047   0.506   0.09
5326    408.05  1433.88 22.059  0.033   0.683   0.061
11823   1454.84 2881.91 22.059  0.038   0.734   0.16
16591   3914.49 3561.65 22.059  0.035   0.682   0.057
16961   1762.82 3628.75 22.06   0.03    0.621   0.064
17050   3992.92 3649.21 22.06   0.028   0.64    0.051
200 3005.42 -11.94  22.061  0.037   0.659   0.076
8011    875.31  2171.62 22.061  0.041   0.842   0.069
11039   1034.61 2769.47 22.061  0.035   0.606   0.062
174 974.47  -24.71  22.062  0.032   0.533   0.074
3039    2905.82 806.55  22.062  0.031   0.759   0.054
5528    624.87  1493.29 22.062  0.04    0.503   0.076
8296    1362.86 2244.24 22.062  0.054   0.616   0.079
8376    67.68   2261.19 22.062  0.053   0.753   0.093
9797    2248.03 2565.69 22.062  0.064   0.654   0.086
17041   2592.76 3647.43 22.063  0.032   0.896   0.05
8503    1749.59 2293.5  22.064  0.03    0.761   0.06
9794    2248.09 2565.39 22.064  0.064   0.655   0.086
