#ID x   y   T1  e_T1    CT1 e_CT1
133067  7255.582    723.388 21.273  0.054   -0.125  0.057
267332  7383.392    2996.896    21.273  0.017   0.274   0.022
268455  7446.756    2414.533    21.273  0.034   0.642   0.101
139936  7598.923    633.747 21.273  0.106   0.372   0.123
275262  7843.005    2386.715    21.273  0.016   0.491   0.024
145035  7859.464    672.466 21.273  0.018   0.405   0.028
279324  8078.632    2401.483    21.273  0.017   -0.029  0.021
279765  8106.679    3183.389    21.273  0.025   -0.364  0.028
280041  8123.263    2313.166    21.273  0.019   0.426   0.025
281277  8193.587    2346.472    21.273  0.016   0.698   0.033
98356   5591.528    600.543 21.274  0.031   0.144   0.038
241571  5867.11 2103.559    21.274  0.059   -0.287  0.063
105003  5919.327    1642.459    21.274  0.026   0.087   0.03
105923  5965.161    717.587 21.274  0.026   0.08    0.056
110567  6199.12 1679.135    21.274  0.053   -0.065  0.055
247283  6242.188    2082.975    21.274  0.026   0.332   0.031
115045  6432.173    1698.639    21.274  0.051   1.148   0.058
117197  6537.261    969.404 21.274  0.016   0.572   0.023
253036  6579.861    2329.436    21.274  0.014   0.318   0.021
120613  6703.158    1619.352    21.274  0.019   0.555   0.031
255969  6751.413    2321.564    21.274  0.072   -0.243  0.074
122295  6776.57 616.415 21.274  0.056   0.312   0.093
258742  6906.761    2554.08 21.274  0.022   1.566   0.125
259596  6952.622    2382.164    21.274  0.023   1.283   0.035
130596  7140.811    1819.55 21.274  0.03    0.363   0.037
131442  7176.476    1630.73 21.274  0.027   0.45    0.034
264817  7241.425    3093.278    21.274  0.021   0.269   0.028
133711  7286.949    1507.587    21.274  0.03    0.597   0.038
268345  7440.831    2508.295    21.274  0.035   0.275   0.037
140402  7622.634    762.054 21.274  0.019   0.275   0.025
147754  7999.184    2041.843    21.274  0.019   0.586   0.034
147846  8003.581    1080.816    21.274  0.105   0.471   0.107
148308  8030.119    877.008 21.274  0.014   0.423   0.028
150211  8133.913    1659.914    21.274  0.016   0.221   0.028
237766  5648.136    2232.243    21.275  0.019   0.589   0.032
100357  5689.534    1017.363    21.275  0.02    0.698   0.029
109075  6128.074    1594.811    21.275  0.1 2.36    0.487
247048  6228.789    3008.607    21.275  0.019   0.101   0.023
248773  6335.671    2181.687    21.275  0.014   0.785   0.027
115005  6430.35 1240.722    21.275  0.029   0.112   0.034
251070  6469.546    3137.543    21.275  0.022   0.503   0.027
116830  6519.824    1010.664    21.275  0.024   0.01    0.036
118397  6596.24 1663.602    21.275  0.04    0.79    0.095
122804  6799.164    621.447 21.275  0.024   0.52    0.035
262635  7120.596    2308.767    21.275  0.016   0.389   0.026
263738  7181.392    3137.123    21.275  0.025   0.328   0.035
143289  7769.281    746.484 21.275  0.123   0.228   0.127
276579  7918.981    2931.635    21.275  0.02    0.203   0.027
149415  8089.444    1426.352    21.275  0.02    0.178   0.027
100836  5712.224    885.213 21.276  0.051   -0.067  0.071
102350  5787.01 565.57  21.276  0.025   1.098   0.064
243413  5981.907    2325.177    21.276  0.017   0.409   0.029
249090  6353.323    2611.248    21.276  0.013   0.675   0.023
115778  6467.952    503.185 21.276  0.022   0.244   0.031
117205  6537.943    943.885 21.276  0.071   0.32    0.085
253329  6596.944    2559.625    21.276  0.015   1.158   0.029
253489  6605.38 2166.685    21.276  0.014   1.194   0.03
118929  6623.207    785.873 21.276  0.03    0.349   0.048
121818  6755.741    1042.979    21.276  0.014   -0.004  0.017
256742  6794.703    2757.071    21.276  0.025   1.01    0.051
123007  6808.016    1617.032    21.276  0.03    1.001   0.106
262177  7094.653    2871.572    21.276  0.018   0.548   0.025
130945  7154.541    1757.964    21.276  0.03    0.479   0.036
264502  7223.29 2855.213    21.276  0.029   0.479   0.034
137687  7487.27 874.934 21.276  0.038   0.879   0.052
140603  7633.554    1139.996    21.276  0.042   0.109   0.049
141381  7672.187    833.84  21.276  0.022   0.64    0.03
141595  7683.081    2044.841    21.276  0.02    0.623   0.027
272922  7710.147    2503.572    21.276  0.021   0.368   0.026
145346  7874.8  543.276 21.276  0.076   0.307   0.09
150762  8162.307    571.77  21.276  0.018   0.43    0.061
238342  5680.479    2493.712    21.277  0.017   1.108   0.031
238608  5694.353    2232.147    21.277  0.063   0.118   0.064
102130  5775.514    1925.588    21.277  0.055   0.025   0.056
103923  5866.082    1081.071    21.277  0.018   0.429   0.025
106575  5997.916    1994.778    21.277  0.029   -0.006  0.035
252050  6524.946    2256.901    21.277  0.021   0.182   0.025
119605  6657.599    2011.974    21.277  0.02    0.489   0.03
119875  6670.147    1927.943    21.277  0.028   1.002   0.048
123061  6810.5  1451.396    21.277  0.02    0.589   0.024
126715  6970.656    1350.992    21.277  0.026   0.23    0.031
131854  7197.441    1819.339    21.277  0.026   0.219   0.031
269595  7514.179    2641.588    21.277  0.02    1.387   0.037
139233  7563.547    1784.45 21.277  0.022   0.44    0.027
143562  7783.229    1733.823    21.277  0.014   0.194   0.021
144023  7808.958    2058.199    21.277  0.023   0.408   0.032
276533  7916.602    2528.805    21.277  0.024   0.632   0.044
97457   5545.706    1087.306    21.278  0.038   0.526   0.045
99263   5634.996    726.207 21.278  0.047   -0.269  0.073
103924  5866.205    1039.657    21.278  0.014   0.102   0.019
242614  5932.957    2142.91 21.278  0.018   1.014   0.035
113323  6348.666    1995.471    21.278  0.024   0.753   0.038
114232  6394.714    1866.504    21.278  0.019   0.495   0.028
116728  6515.101    1066.771    21.278  0.016   0.317   0.025
254370  6662.436    2347.387    21.278  0.024   0.338   0.039
121303  6734.013    602.355 21.278  0.1 1.363   0.106
123392  6824.775    1823.682    21.278  0.046   1.06    0.069
257380  6834.145    2946.007    21.278  0.016   1.243   0.031
257526  6841.939    2636.18 21.278  0.035   0.705   0.042
135857  7393.663    1895.27 21.278  0.024   0.386   0.029
268372  7442.6  2840.164    21.278  0.025   0.172   0.028
138476  7525.75 795.432 21.278  0.024   0.516   0.053
141105  7659.651    1516.369    21.278  0.024   0.367   0.033
145739  7894.272    590.102 21.278  0.034   0.137   0.064
146901  7954.332    1428.266    21.278  0.086   0.476   0.094
146939  7957.071    2042.141    21.278  0.016   0.294   0.021
279432  8086.403    2150.721    21.278  0.022   0.683   0.03
100201  5680.814    1524.825    21.279  0.018   2.106   0.076
244264  6058.559    2326.281    21.279  0.074   0.39    0.075
244949  6100.518    3125.392    21.279  0.019   2.062   0.05
109878  6166.456    1534.514    21.279  0.02    0.674   0.03
254144  6649.268    2111.796    21.279  0.042   0.306   0.054
120391  6694.179    1401.416    21.279  0.015   0.784   0.026
257985  6866.97 2985.761    21.279  0.021   0.508   0.033
125072  6894.572    1409.419    21.279  0.016   0.209   0.026
125373  6907.677    1329.855    21.279  0.014   1.146   0.028
125394  6908.479    1351.549    21.279  0.017   0.804   0.026
259509  6947.545    2890.652    21.279  0.013   0.95    0.027
261130  7038.009    2162.115    21.279  0.04    0.537   0.051
129274  7083.68 1512.199    21.279  0.016   0.265   0.021
134931  7347.386    744.483 21.279  0.027   0.43    0.04
140641  7635.559    505.557 21.279  0.025   0.503   0.033
142982  7753.116    1934.873    21.279  0.02    0.459   0.03
273694  7753.344    2836.61 21.279  0.026   0.328   0.03
146952  7957.809    1344.105    21.279  0.014   0.755   0.033
278468  8030.659    2910.104    21.279  0.017   0.527   0.023
279759  8106.51 2197.151    21.279  0.017   0.375   0.099
97971   5572.221    840.915 21.28   0.029   0.371   0.032
237744  5646.567    2866.949    21.28   0.015   0.102   0.021
100786  5710.294    1042.324    21.28   0.02    0.583   0.027
241295  5850.496    2797.361    21.28   0.016   0.342   0.086
241960  5889.983    3199.849    21.28   0.019   0.071   0.031
243809  6031.752    3161.21 21.28   0.018   0.62    0.041
108326  6091.943    1064.552    21.28   0.036   0.522   0.042
246870  6218.924    3003.491    21.28   0.169   1.82    0.186
111040  6221.782    712.885 21.28   0.034   0.244   0.037
111844  6260.352    1498.654    21.28   0.018   0.298   0.023
247635  6262.431    2283.136    21.28   0.054   0.221   0.061
248633  6327.214    2673.181    21.28   0.021   0.298   0.029
113101  6337.165    584.573 21.28   0.02    0.461   0.032
118982  6626.284    513.785 21.28   0.022   0.521   0.046
120574  6701.712    1381.974    21.28   0.017   0.169   0.021
255109  6703.502    2144.405    21.28   0.037   0.645   0.054
255514  6725.021    2216.819    21.28   0.026   1.3 0.04
121266  6732.258    1028.763    21.28   0.015   0.386   0.026
123121  6813.435    1988.064    21.28   0.056   0.564   0.066
259348  6940.218    3178.95 21.28   0.017   -0.099  0.022
264644  7231.458    2805.191    21.28   0.023   0.243   0.027
270758  7580.333    2238.375    21.28   0.019   0.257   0.025
139787  7591.664    1534.542    21.28   0.02    0.169   0.029
275066  7831.784    2825.876    21.28   0.022   0.365   0.034
280800  8165.77 2641.548    21.28   0.018   0.074   0.046
109540  6150.008    741.943 21.281  0.076   0.327   0.078
113886  6376.885    1549.186    21.281  0.016   0.825   0.024
118104  6582.078    769.054 21.281  0.034   0.04    0.039
119613  6657.95 1260.058    21.281  0.027   0.321   0.038
258264  6881.765    2408.243    21.281  0.045   0.343   0.049
258422  6889.619    2214.86 21.281  0.033   0.261   0.049
125768  6925.798    1697.436    21.281  0.043   1.061   0.08
126186  6945.705    1618.103    21.281  0.034   0.551   0.039
127776  7016.448    1701.424    21.281  0.017   0.723   0.046
262516  7114.448    2671.27 21.281  0.019   -0.065  0.042
264203  7206.415    2993.643    21.281  0.046   0.267   0.05
134372  7320.242    531.213 21.281  0.023   0.661   0.035
266384  7329.011    2860.421    21.281  0.041   0.37    0.047
269428  7503.49 2879.729    21.281  0.017   0.74    0.026
270776  7581.335    2866.625    21.281  0.024   0.227   0.028
272189  7667.537    2321.142    21.281  0.014   0.507   0.024
273493  7742.283    2989.703    21.281  0.019   0.301   0.025
151143  8181.003    727.018 21.281  0.023   0.401   0.039
98025   5574.43 948.699 21.282  0.018   0.121   0.022
101293  5735.116    786.649 21.282  0.015   1.073   0.027
243328  5976.013    3059.483    21.282  0.038   0.009   0.042
106882  6022.493    717.41  21.282  0.064   0.331   0.068
254345  6661.047    2988.662    21.282  0.017   0.031   0.02
130775  7147.756    1787.844    21.282  0.077   0.443   0.092
264318  7213.514    2939.939    21.282  0.027   0.054   0.049
266477  7333.991    3035.722    21.282  0.034   0.562   0.06
144691  7841.233    1626.05 21.282  0.019   1.26    0.043
276482  7913.131    2234.654    21.282  0.016   0.442   0.021
146506  7934.1  1889.098    21.282  0.018   0.603   0.037
147565  7988.691    727.252 21.282  0.025   0.532   0.102
279145  8068.667    3163.58 21.282  0.016   0.729   0.024
151056  8176.178    1391.521    21.282  0.035   0.681   0.086
98006   5573.721    1400.104    21.283  0.018   0.741   0.027
102451  5791.812    2022.426    21.283  0.022   0.524   0.029
240591  5808.596    2149.914    21.283  0.036   0.558   0.126
240652  5811.94 2177.102    21.283  0.032   0.614   0.038
103042  5822.162    1722.641    21.283  0.098   0.229   0.104
108188  6084.903    909.662 21.283  0.023   0.525   0.03
248029  6285.917    3199.405    21.283  0.037   0.433   0.043
252716  6563.293    2748.308    21.283  0.066   -0.125  0.067
253033  6579.611    2215.646    21.283  0.013   0.837   0.035
253683  6619.448    2993.683    21.283  0.041   0.047   0.043
119769  6665.039    2042.375    21.283  0.065   0.166   0.066
121406  6738.467    1667.154    21.283  0.025   0.682   0.044
122697  6794.711    1803.523    21.283  0.029   0.266   0.035
259666  6957.019    2144.56 21.283  0.036   0.589   0.043
259685  6958.126    2254.697    21.283  0.032   0.519   0.045
129677  7101.423    1595.154    21.283  0.027   -0.158  0.047
130952  7154.774    1627.467    21.283  0.029   0.15    0.032
135020  7351.625    1711.508    21.283  0.017   0.423   0.032
137169  7461.974    511.507 21.283  0.02    0.198   0.03
272945  7710.993    2915.387    21.283  0.02    0.703   0.028
142602  7733.893    696.476 21.283  0.021   0.335   0.026
276434  7910.321    2530.343    21.283  0.036   0.341   0.046
147385  7980.506    782.006 21.283  0.023   0.569   0.033
279721  8104.145    2843.148    21.283  0.025   -0.08   0.027
106321  5985.208    1819.258    21.284  0.018   0.632   0.023
107443  6050.033    1746.063    21.284  0.013   -0.048  0.019
110222  6182.529    1237.535    21.284  0.019   0.415   0.024
247124  6233.339    2082.579    21.284  0.018   0.368   0.036
111608  6248.692    1797.104    21.284  0.042   0.678   0.051
248504  6318.315    2591.781    21.284  0.019   0.42    0.036
113366  6350.488    1818.564    21.284  0.021   -0.011  0.03
250289  6422.255    2349.168    21.284  0.024   1.801   0.055
115448  6452.738    1697.747    21.284  0.022   0.534   0.038
250893  6460.368    3185.848    21.284  0.016   0.387   0.026
121579  6745.817    918.452 21.284  0.02    0.656   0.024
257640  6848.406    2117.435    21.284  0.031   0.215   0.04
259184  6930.824    3119.197    21.284  0.014   0.56    0.023
126386  6955.448    1525.214    21.284  0.016   0.551   0.031
260068  6979.52 3184.484    21.284  0.017   0.48    0.025
129200  7079.755    2021.693    21.284  0.027   0.423   0.052
265453  7278.529    2241.861    21.284  0.017   0.379   0.022
134168  7309.791    719.688 21.284  0.021   0.067   0.026
137708  7488.216    600.436 21.284  0.035   0.05    0.053
139020  7553.65 1620.764    21.284  0.02    0.555   0.051
141624  7684.3  1670.478    21.284  0.032   0.49    0.062
144261  7819.663    597.908 21.284  0.036   0.982   0.093
275484  7855.629    2270.737    21.284  0.038   0.889   0.047
147400  7981.148    534.415 21.284  0.03    0.401   0.056
239024  5717.528    2142.369    21.285  0.03    0.199   0.034
101517  5745.013    947.703 21.285  0.057   0.049   0.06
102479  5792.819    1605.211    21.285  0.041   -0.092  0.052
241451  5860.01 2637.443    21.285  0.018   -0.275  0.022
242565  5929.385    2571.145    21.285  0.025   0.191   0.03
246164  6177.142    2713.837    21.285  0.019   0.613   0.03
112617  6307.9  867.449 21.285  0.018   0.505   0.023
117187  6536.462    541.673 21.285  0.021   0.597   0.029
123478  6827.787    1117.018    21.285  0.02    0.417   0.026
125745  6924.907    1784.155    21.285  0.053   0.644   0.088
259832  6966.731    2170.565    21.285  0.034   0.552   0.067
132232  7215.639    593.806 21.285  0.017   0.401   0.041
133860  7294.472    1600.161    21.285  0.016   0.288   0.028
134468  7324.965    2057.679    21.285  0.026   0.394   0.032
268927  7474.571    2624.072    21.285  0.036   0.767   0.049
269797  7525.798    2715.055    21.285  0.022   0.101   0.025
274779  7815.257    2385.796    21.285  0.024   0.343   0.027
280132  8127.977    2299.88 21.285  0.014   0.163   0.018
238279  5676.614    2418.076    21.286  0.036   1.331   0.049
101243  5732.069    514.216 21.286  0.026   0.041   0.064
108526  6101.245    894.774 21.286  0.08    0.427   0.082
109069  6127.828    1046.285    21.286  0.023   0.523   0.031
109295  6138.294    688.178 21.286  0.016   0.168   0.035
110300  6186.224    1788.127    21.286  0.02    0.722   0.028
112683  6313.285    1197.888    21.286  0.021   0.5 0.026
249419  6371.547    2860.999    21.286  0.017   0.61    0.024
114063  6386.352    1945.724    21.286  0.018   0.07    0.022
256633  6788.901    2154.048    21.286  0.04    0.144   0.048
125129  6896.833    1287.936    21.286  0.028   0.062   0.038
259581  6951.924    2933.603    21.286  0.054   0.184   0.107
129245  7081.926    780.758 21.286  0.029   0.004   0.046
131850  7197.254    1073.137    21.286  0.017   0.498   0.028
136031  7402.307    1070.961    21.286  0.021   0.435   0.031
269083  7484.475    3075.677    21.286  0.059   0.373   0.07
139365  7570.434    641.893 21.286  0.021   1.17    0.042
139749  7589.564    661.99  21.286  0.044   -0.294  0.063
142841  7746.343    1164.642    21.286  0.02    0.055   0.025
274526  7801.968    2219.743    21.286  0.022   0.624   0.032
277558  7979.857    3014.898    21.286  0.052   -0.026  0.054
148234  8025.61 786.277 21.286  0.02    0.479   0.026
238153  5669.239    2946.85 21.287  0.016   2.846   0.11
103731  5856.156    1974.921    21.287  0.016   0.575   0.055
246105  6174.358    2739.007    21.287  0.019   0.069   0.023
113840  6374.249    1323.716    21.287  0.017   0.064   0.02
115804  6469.001    1520.231    21.287  0.016   0.661   0.025
117780  6566.182    1397.893    21.287  0.035   0.396   0.045
118907  6621.87 1006.932    21.287  0.035   0.798   0.042
121042  6722.592    1723.489    21.287  0.097   0.441   0.099
260693  7012.648    3086.31 21.287  0.029   0.864   0.05
128191  7036.256    1680.447    21.287  0.023   0.256   0.03
262539  7115.433    2801.121    21.287  0.053   0.121   0.056
131304  7169.976    1918.197    21.287  0.079   0.436   0.081
131613  7184.727    1308.324    21.287  0.015   0.297   0.022
134597  7331.276    1367.528    21.287  0.024   0.492   0.033
141018  7654.609    989.834 21.287  0.027   0.194   0.07
276735  7928.767    2295.553    21.287  0.018   0.682   0.025
280863  8169.269    2901.808    21.287  0.027   0.68    0.036
236194  5558.434    2429.668    21.288  0.064   -0.467  0.071
97800   5563.535    1063.035    21.288  0.02    0.457   0.039
98519   5599.126    1994.09 21.288  0.025   0.163   0.029
100850  5712.918    682.572 21.288  0.036   0.673   0.052
101014  5720.148    570.518 21.288  0.021   0.009   0.048
241676  5873.504    2715.687    21.288  0.02    0.158   0.03
245870  6160.858    2425.478    21.288  0.019   0.323   0.025
111404  6239.663    1844.669    21.288  0.013   0.307   0.018
117866  6570.584    622.585 21.288  0.039   0.148   0.068
124209  6858.985    999.313 21.288  0.03    0.643   0.038
124377  6867.152    569.265 21.288  0.02    0.211   0.03
125835  6929.275    1012.516    21.288  0.02    0.722   0.029
259901  6970.779    2505.194    21.288  0.018   0.619   0.025
130763  7147.378    632.126 21.288  0.03    0.488   0.051
264077  7199.388    2890.802    21.288  0.019   0.109   0.022
132162  7212.132    805.428 21.288  0.016   0.414   0.058
265758  7295.253    2352.124    21.288  0.019   0.763   0.028
269443  7504.752    2527.238    21.288  0.019   0.647   0.028
143266  7767.992    508.351 21.288  0.027   -0.617  0.065
279375  8082.611    2331.908    21.288  0.029   0.805   0.129
98928   5619.821    1057.423    21.289  0.016   0.571   0.027
104588  5898.667    1472.571    21.289  0.03    -0.035  0.071
242888  5949.759    3109.883    21.289  0.022   0.601   0.085
106871  6021.884    568.137 21.289  0.03    1.023   0.07
107224  6039.97 1031.518    21.289  0.047   2.37    0.184
107794  6065.839    851.357 21.289  0.017   0.179   0.021
245166  6115.04 3149.67 21.289  0.037   1.643   0.289
108898  6118.908    670.005 21.289  0.025   0.138   0.04
111651  6250.925    1387.661    21.289  0.031   0.998   0.146
248020  6285.141    2767.585    21.289  0.019   0.224   0.09
112615  6307.855    944.983 21.289  0.03    0.4 0.039
115195  6440.511    1777.419    21.289  0.071   -0.324  0.073
116417  6499.226    819.038 21.289  0.027   0.228   0.039
118945  6623.967    615.955 21.289  0.026   0.526   0.036
119073  6631.008    1841.413    21.289  0.07    0.783   0.101
122313  6777.319    1823.115    21.289  0.069   1.078   0.18
126286  6949.879    993.235 21.289  0.017   0.646   0.026
127290  6995.418    1245.459    21.289  0.017   0.548   0.03
128936  7068.296    1769.503    21.289  0.041   0.667   0.054
129622  7099.165    544.569 21.289  0.062   0.427   0.064
263775  7183.065    2220.208    21.289  0.022   0.686   0.039
131627  7185.463    1158.965    21.289  0.028   0.429   0.036
264649  7231.824    2563.421    21.289  0.028   0.485   0.067
134363  7319.827    1121.226    21.289  0.024   0.574   0.039
276329  7904.092    2645.504    21.289  0.058   -0.38   0.062
276856  7935.368    2581.74 21.289  0.052   0.455   0.055
147416  7981.743    959.966 21.289  0.024   0.343   0.029
278810  8050.199    2384.996    21.289  0.028   0.987   0.04
149603  8100.941    1279.879    21.289  0.019   1.178   0.031
149893  8116.785    802.851 21.289  0.018   0.725   0.032
237581  5638.159    2793.354    21.29   0.023   0.461   0.032
245714  6151.306    3145.845    21.29   0.026   0.534   0.037
111626  6249.891    750.588 21.29   0.062   -0.115  0.063
112531  6303.598    963.646 21.29   0.017   0.906   0.029
250955  6463.479    2403.12 21.29   0.03    0.077   0.034
117839  6568.953    1975.411    21.29   0.017   0.408   0.031
253934  6636.924    2215.128    21.29   0.02    0.347   0.026
257377  6834.018    2848.871    21.29   0.019   0.908   0.036
126735  6971.469    1205.533    21.29   0.024   0.359   0.031
261862  7076.632    2157.889    21.29   0.021   0.396   0.041
131636  7185.803    679.282 21.29   0.021   0.594   0.028
133247  7263.988    1656.93 21.29   0.014   0.507   0.021
133761  7289.602    2057.387    21.29   0.063   0.221   0.08
136210  7410.812    571.103 21.29   0.017   0.69    0.086
268282  7436.885    2348.466    21.29   0.033   -0.076  0.035
137211  7463.805    1614.659    21.29   0.014   0.465   0.021
278401  8026.125    2317.424    21.29   0.019   0.044   0.024
279095  8066.076    2614.455    21.29   0.019   0.24    0.037
149205  8075.118    1725.581    21.29   0.059   0.226   0.07
99253   5634.323    582.532 21.291  0.038   0.676   0.043
102893  5814.602    929.838 21.291  0.025   0.137   0.031
241822  5882.189    3001.456    21.291  0.02    0.123   0.028
106473  5992.54 1022.122    21.291  0.015   0.092   0.021
108407  6096.012    944.518 21.291  0.018   0.571   0.032
245785  6155.975    2093.304    21.291  0.059   0.011   0.062
112401  6295.437    796.162 21.291  0.048   1.311   0.067
248366  6311.658    2616.117    21.291  0.036   0.742   0.05
250071  6408.978    2211.248    21.291  0.027   0.527   0.031
117745  6564.696    987.106 21.291  0.068   0.172   0.07
254048  6644.328    2989.374    21.291  0.014   0.343   0.019
258210  6878.932    3120.411    21.291  0.019   0.199   0.023
125164  6898.137    1759.495    21.291  0.021   0.687   0.03
125551  6915.175    775.724 21.291  0.018   0.035   0.032
259044  6923.163    2285.888    21.291  0.023   0.619   0.034
126435  6957.395    1142.306    21.291  0.019   0.135   0.028
260036  6978.076    2859.608    21.291  0.019   0.824   0.028
260228  6987.628    2277.055    21.291  0.018   0.427   0.024
132259  7216.598    702.52  21.291  0.044   0.979   0.054
267540  7394.53 2139.476    21.291  0.022   0.552   0.044
140975  7652.514    1209.155    21.291  0.017   0.737   0.029
272606  7691.698    2113.523    21.291  0.022   0.227   0.028
277976  8003.868    2343.205    21.291  0.017   0.814   0.025
278394  8025.314    2842.377    21.291  0.053   0.546   0.072
150284  8137.446    1581.278    21.291  0.019   0.669   0.039
97870   5566.831    573.446 21.292  0.018   0.477   0.028
239657  5753.556    2773.759    21.292  0.015   0.532   0.027
239954  5772.413    2078.897    21.292  0.017   0.276   0.022
112408  6296.117    583.266 21.292  0.026   0.686   0.077
113213  6342.902    1155.89 21.292  0.104   -0.421  0.105
123089  6811.846    1346.585    21.292  0.019   1.025   0.031
126225  6947.448    794.158 21.292  0.015   0.551   0.021
130150  7121.628    1552.965    21.292  0.02    0.064   0.026
131653  7186.875    1662.446    21.292  0.049   0.369   0.061
134476  7325.246    1063.545    21.292  0.017   0.386   0.025
135784  7389.871    1151.763    21.292  0.02    0.61    0.032
271360  7617.495    2194.322    21.292  0.041   0.402   0.058
271577  7631.093    2700.877    21.292  0.018   0.467   0.025
273405  7738.153    2303.969    21.292  0.053   0.558   0.056
274844  7818.708    2596.391    21.292  0.048   0.645   0.057
275980  7883.317    2567.346    21.292  0.026   0.771   0.057
276040  7887.58 2674.572    21.292  0.032   0.789   0.038
148361  8032.234    1994.088    21.292  0.034   0.274   0.037
149442  8091.636    2006.605    21.292  0.017   1.356   0.034
237603  5639.038    2127.337    21.293  0.021   -0.106  0.028
101566  5747.704    1544.72 21.293  0.015   0.381   0.021
104787  5908.042    2002.181    21.293  0.022   0.305   0.028
245209  6117.298    2818.053    21.293  0.032   0.483   0.046
247527  6255.548    3184.988    21.293  0.014   0.641   0.035
118253  6589.817    1593.405    21.293  0.016   0.449   0.029
128312  7041.333    549.003 21.293  0.024   0.106   0.028
129133  7076.741    1855.054    21.293  0.03    -0.018  0.041
131503  7179.816    1538.833    21.293  0.023   0.667   0.029
265145  7259.696    2138.513    21.293  0.018   0.747   0.086
145358  7875.319    2013.451    21.293  0.03    0.997   0.112
280218  8132.381    2582.98 21.293  0.022   0.233   0.026
98843   5616.69 1470.545    21.294  0.026   0.954   0.088
103385  5839.737    1863.75 21.294  0.021   0.218   0.025
242559  5929.03 2391.366    21.294  0.02    0.14    0.023
242680  5937.141    2252.388    21.294  0.015   0.356   0.021
242983  5955.54 2482.124    21.294  0.055   0.614   0.059
118330  6593.527    1782.812    21.294  0.015   0.064   0.023
257002  6808.453    2555.724    21.294  0.017   0.525   0.023
258103  6873.629    2364.303    21.294  0.086   0.84    0.089
129170  7078.365    1769.86 21.294  0.021   0.772   0.092
131798  7193.979    1737.505    21.294  0.055   0.45    0.063
132146  7211.178    971.166 21.294  0.029   0.938   0.045
267968  7418.131    2801.925    21.294  0.035   0.843   0.086
271424  7621.111    2599.284    21.294  0.08    0.427   0.091
141302  7669.086    1288.56 21.294  0.019   1.17    0.037
144445  7828.407    916.935 21.294  0.024   0.542   0.03
144847  7849.762    1927.636    21.294  0.02    0.313   0.028
148378  8033.06 573.798 21.294  0.02    0.125   0.026
237598  5638.961    2758.471    21.295  0.018   0.167   0.029
243984  6042.043    2593.29 21.295  0.037   0.011   0.064
245780  6155.773    2416.721    21.295  0.029   0.395   0.088
111240  6231.386    1804.851    21.295  0.024   0.098   0.027
114253  6395.721    1075.012    21.295  0.021   1.16    0.042
115938  6475.86 1334.864    21.295  0.027   0.168   0.1
119744  6663.607    1087.77 21.295  0.02    0.582   0.026
123465  6827.104    1266.676    21.295  0.025   0.716   0.09
261257  7044.313    2397.971    21.295  0.018   0.275   0.024
130234  7124.719    1836.249    21.295  0.064   0.432   0.065
267488  7391.383    2193.662    21.295  0.021   0.529   0.044
270855  7585.834    2967.7  21.295  0.018   1.186   0.034
273970  7769.691    2638.079    21.295  0.015   0.094   0.021
279524  8092.501    3018.502    21.295  0.029   0.357   0.036
279875  8113.062    3041.761    21.295  0.021   0.109   0.024
280822  8167.178    2905.754    21.295  0.018   0.869   0.038
99605   5651.216    1273.529    21.296  0.046   0.184   0.054
101976  5767.395    739.623 21.296  0.025   0.383   0.03
106340  5986.16 950.103 21.296  0.088   -0.42   0.092
243634  5998.292    2887.03 21.296  0.02    0.108   0.039
110341  6187.901    1724.876    21.296  0.016   0.079   0.117
114819  6421.362    1968.849    21.296  0.019   0.797   0.132
115029  6431.467    850.091 21.296  0.02    0.424   0.038
115120  6436.281    2042.047    21.296  0.017   0.405   0.025
116803  6518.681    1007.199    21.296  0.022   0.697   0.031
119693  6661.196    1483.408    21.296  0.019   0.312   0.028
124216  6859.322    1135.041    21.296  0.017   0.134   0.022
260597  7007.078    2435.275    21.296  0.02    0.573   0.029
262592  7118.259    2081.283    21.296  0.03    0.26    0.034
263446  7165.421    2425.923    21.296  0.036   0.156   0.046
131263  7168.465    702.752 21.296  0.033   0.697   0.087
136316  7416.401    1583.839    21.296  0.015   0.465   0.027
270128  7544.858    2453.134    21.296  0.063   0.259   0.066
270973  7593.262    2694.162    21.296  0.023   0.189   0.026
270983  7593.783    2863.527    21.296  0.022   0.749   0.028
140819  7645.118    1960.435    21.296  0.021   0.186   0.027
271845  7647.291    2091.947    21.296  0.029   0.408   0.064
143255  7767.538    1271.285    21.296  0.016   0.048   0.021
147934  8008.271    684.711 21.296  0.022   0.535   0.029
151492  8197.028    1464.176    21.296  0.023   0.793   0.057
236932  5599.59 2696.729    21.297  0.016   0.519   0.028
239550  5747.715    2098.989    21.297  0.041   -0.506  0.042
104366  5887.807    739.679 21.297  0.021   0.363   0.026
242775  5942.241    2896.743    21.297  0.014   0.054   0.018
245625  6145.499    2485.427    21.297  0.021   0.335   0.026
112071  6272.584    976.4   21.297  0.017   0.74    0.03
112197  6278.617    1869.248    21.297  0.017   0.646   0.024
248690  6331.214    2164.021    21.297  0.028   0.516   0.073
115110  6435.875    1822.567    21.297  0.031   1.772   0.193
121311  6734.312    1844.239    21.297  0.056   0.57    0.139
122580  6790.003    1447.803    21.297  0.062   0.139   0.065
123464  6827.046    1702.992    21.297  0.04    0.095   0.046
124544  6873.407    1014.225    21.297  0.021   0.809   0.027
