#ID	x	y	T1	e_T1	CT1	e_CT1
127865	7021.633	1259.996	19.472	0.006	1.603	0.01
260827	7021.668	2465.104	22.151	0.036	0.833	0.057
127866	7021.724	1297.452	20.566	0.015	0.496	0.02
127867	7021.739	1409.208	21.845	0.043	0.201	0.061
127868	7021.758	1900.147	18.526	0.023	0.204	0.032
260828	7021.763	2172.158	17.397	0.004	1.957	0.012
127869	7021.771	1385.716	22.544	0.049	0.753	0.097
127870	7021.777	2004.144	18.3	0.036	1.833	0.043
260829	7021.786	2992.299	23.127	0.083	0.666	0.13
127871	7021.82	1144.331	22.066	0.034	0.801	0.059
127872	7021.886	1977.732	17.687	0.011	1.796	0.021
127873	7021.897	1998.416	18.595	0.031	2.026	0.038
127874	7021.9	1844.884	18.848	0.012	0.951	0.038
127875	7021.914	1474.049	22.055	0.06	0.616	0.073
260830	7021.914	2165.65	20.781	0.031	0.543	0.034
260831	7021.945	2314.88	22.797	0.053	0.947	0.098
127876	7021.947	1720.362	19.193	0.061	1.184	0.065
127877	7021.949	2009.407	16.894	0.024	2.242	0.031
260833	7021.955	2852.879	22.73	0.058	0.816	0.086
127878	7022.008	661.644	22.525	0.067	0.532	0.095
127879	7022.016	965.64	22	0.152	0.476	0.178
127880	7022.074	1151.656	22.805	0.059	0.797	0.105
260836	7022.094	3080.107	22.058	0.031	0.689	0.047
127882	7022.112	578.015	20.686	0.015	0.172	0.019
260839	7022.207	3056.71	21.944	0.022	0.573	0.039
260840	7022.245	3102.519	22.872	0.058	1.142	0.111
127884	7022.267	1758.15	20.929	0.022	0.382	0.03
127885	7022.301	1339.005	22.493	0.055	0.551	0.082
127886	7022.341	1936.399	18.561	0.014	1.375	0.029
260842	7022.413	2514.945	22.035	0.036	0.5	0.107
260843	7022.461	2729.448	20.393	0.024	0.041	0.026
127888	7022.518	950.554	22.055	0.204	0.662	0.276
127889	7022.551	960.251	22.185	0.033	0.681	0.054
127890	7022.556	1791.615	20.289	0.217	0.885	0.23
260844	7022.559	2492.591	20.222	0.013	1.234	0.031
127891	7022.628	1892.031	18.774	0.007	0.714	0.021
260845	7022.632	2886.464	21.959	0.171	0.543	0.173
260846	7022.655	3107.962	23.828	0.176	0.158	0.216
127893	7022.709	1101.794	22.987	0.069	0.738	0.105
260847	7022.808	3111.23	22.137	0.035	1.117	0.261
127896	7022.817	1396.262	21.753	0.029	0.061	0.049
260848	7022.832	2693.855	21.985	0.034	0.604	0.046
260849	7022.865	2656.448	22.061	0.028	0.705	0.045
260850	7022.948	2115.631	20.37	0.039	0.241	0.041
127898	7022.954	1530.959	22.226	0.049	0.86	0.072
260851	7022.977	2139.454	23.143	0.077	0.09	0.107
127899	7022.978	973.388	21.112	0.017	-0.007	0.02
260852	7023.003	2837.712	22.656	0.052	-0.003	0.39
260855	7023.044	2126.177	22.692	0.067	0.947	0.117
260856	7023.055	2417.062	20.643	0.008	0.132	0.016
127901	7023.069	691.527	21.395	0.027	0.311	0.032
127902	7023.09	1674.89	21.719	0.024	0.694	0.035
260857	7023.144	2274.666	18.058	0.004	1.974	0.007
260862	7023.333	2238.915	19.657	0.022	0.517	0.024
127904	7023.349	1913.142	18.9	0.028	0.896	0.061
260863	7023.369	2751.204	22.954	0.056	0.652	0.094
260864	7023.371	2925.923	21.637	0.025	0.064	0.031
127905	7023.44	529.888	22.222	0.089	0.719	0.103
260865	7023.448	2396.432	22.907	0.131	0.604	0.231
127906	7023.456	1375.197	22.007	0.033	0.609	0.056
260866	7023.459	2211.485	21.756	0.028	0.599	0.045
127907	7023.527	1467.384	21.741	0.029	0.626	0.05
260868	7023.551	3199.983	22.865	0.072	0.154	0.096
127908	7023.561	1731.783	21.184	0.021	0.388	0.031
127909	7023.671	1618.998	17.079	0.005	2.447	0.017
127910	7023.709	820.68	21.213	0.017	0.079	0.02
260870	7023.805	2872.689	22.141	0.036	1.062	0.07
260871	7023.84	3156.088	19.792	0.019	0.072	0.024
127911	7023.856	1754.224	21.807	0.062	-0.128	0.115
127912	7023.878	776.051	20.256	0.008	1.55	0.023
260872	7023.936	2349.524	21.578	0.041	0.841	0.076
260873	7023.95	2473.571	20.539	0.025	0.277	0.027
260874	7023.951	2952.465	22.452	0.04	0.666	0.057
260875	7024.043	2482.958	22.244	0.055	0.333	0.065
260876	7024.045	2782.117	22.524	0.039	0.768	0.078
127913	7024.073	1108.778	21.729	0.029	0.808	0.057
127914	7024.077	908.539	20.114	0.011	0.055	0.013
127915	7024.082	2041.722	16.188	0.047	2.962	0.05
127917	7024.161	1049.613	21.272	0.019	0.48	0.031
127918	7024.182	1566.86	22.187	0.035	0.516	0.052
260877	7024.186	2520.121	21.063	0.016	0.455	0.041
127919	7024.195	2022.538	18.601	0.021	0.76	0.061
127920	7024.233	1766.981	21.171	0.03	0.587	0.037
260879	7024.286	2759.343	22.471	0.042	0.751	0.066
127921	7024.321	1825.145	18.679	0.012	1.721	0.055
127922	7024.348	728.722	22.644	0.097	0.533	0.113
127923	7024.379	1427.463	22.391	0.055	1.083	0.095
260880	7024.395	2266.098	22.267	0.04	0.477	0.06
127924	7024.528	948.644	22.5	0.087	0.788	0.306
127925	7024.598	1334.618	21.934	0.039	0.35	0.045
260882	7024.651	2533.222	22.659	0.073	0.585	0.091
127926	7024.662	1933.848	20.056	0.032	0.178	0.046
127927	7024.685	2062.67	20.087	0.019	1.276	0.036
260883	7024.716	2146.296	21.326	0.042	0.855	0.059
260884	7024.723	2589.027	22.694	0.054	0.859	0.097
260887	7024.76	2192.117	21.947	0.029	0.445	0.042
260888	7024.77	3125.701	21.528	0.071	0.295	0.073
127928	7024.829	797.962	22.344	0.045	1.045	0.098
260890	7024.836	2786.431	21.99	0.027	0.367	0.057
127929	7024.84	1944.052	18.507	0.029	0.354	0.043
127930	7024.849	2071.012	20.25	0.039	-0.004	0.054
260892	7024.868	2495.638	21.859	0.043	0.784	0.089
260894	7024.873	2678.113	19.453	0.008	-0.01	0.017
260895	7024.986	3139.336	21.383	0.035	0.246	0.042
127933	7024.993	707.217	21.68	0.025	0.731	0.052
260897	7025	2986.192	21.147	0.015	-0.138	0.019
260898	7025.015	2352.592	19.831	0.012	1.317	0.018
127934	7025.106	1539.708	22.366	0.067	0.491	0.085
127935	7025.125	547.44	19.462	0.015	-0.331	0.016
260900	7025.14	2745.105	21.393	0.019	0.26	0.026
260901	7025.203	2602.861	20.905	0.014	0.088	0.018
260902	7025.217	2392.251	22.049	0.032	0.938	0.051
260903	7025.223	2283.5	22.702	0.056	0.63	0.094
127936	7025.231	1002.112	21.411	0.019	0.36	0.028
260904	7025.262	2448.112	22.849	0.122	0.507	0.142
127937	7025.263	847.965	21.891	0.04	1.057	0.065
260905	7025.297	2204.651	20.116	0.036	0.516	0.037
260906	7025.347	2816.917	22.968	0.064	0.94	0.132
127941	7025.412	831.898	21.449	0.039	0.348	0.044
127942	7025.433	1967.34	18.795	0.033	0.768	0.045
127943	7025.456	1416.252	21.654	0.025	0.549	0.045
260907	7025.463	3097.482	20.268	0.01	1.233	0.019
127944	7025.521	1648.946	21.15	0.018	0.594	0.022
127945	7025.624	973.924	21.799	0.076	1.081	0.189
260908	7025.667	2523.525	21.576	0.027	0.266	0.035
127946	7025.783	1218.481	22.017	0.041	0.534	0.053
127947	7025.857	676.707	22.4	0.037	0.88	0.064
127948	7025.858	1054.005	21.253	0.039	0.952	0.146
127949	7025.897	1685.932	21.046	0.049	1.58	0.205
127950	7025.911	1233.008	23.029	0.071	0.465	0.108
127951	7025.918	1860.899	20.5	0.046	0.907	0.076
260909	7025.958	2199.774	21.64	0.026	0.467	0.037
260910	7025.958	2689.447	22.707	0.053	0.464	0.074
127952	7025.959	1714.647	21.395	0.022	0.26	0.034
127953	7026.051	1433.439	21.117	0.031	0.851	0.043
127954	7026.071	1904.896	19.94	0.07	-0.059	0.085
260912	7026.076	2222.107	19.255	0.006	1.599	0.01
127955	7026.078	897.47	20.378	0.035	1.124	0.039
127956	7026.086	802.393	21.638	0.027	0.64	0.042
260913	7026.115	2143.099	21.125	0.032	0.252	0.05
127957	7026.203	572.598	22.442	0.061	0.295	0.08
127958	7026.231	1325.208	21.403	0.019	0.352	0.026
127960	7026.257	2052.44	19.124	0.03	1.557	0.037
127963	7026.375	1822.733	21.14	0.145	-0.149	0.152
127964	7026.396	670.275	22.283	0.088	0.756	0.113
260914	7026.41	2396.856	21.939	0.051	0.497	0.061
260916	7026.416	2794.559	23.023	0.162	0.348	0.181
127965	7026.457	710.667	22.255	0.047	0.626	0.159
127966	7026.462	1698.38	21.785	0.037	0.658	0.1
260918	7026.521	2839.497	21.912	0.029	0.739	0.06
127967	7026.524	1410.386	21.054	0.028	0.243	0.031
260920	7026.582	2893.648	21.673	0.023	0.893	0.066
127968	7026.629	510.856	21.07	0.013	0.445	0.018
127969	7026.631	1632.901	21.264	0.026	0.32	0.039
127970	7026.685	856.848	19.803	0.007	0.167	0.011
260924	7026.784	2403.749	22.19	0.075	0.713	0.157
127971	7026.797	1556.966	22.246	0.033	0.478	0.048
127972	7026.866	590.015	22.34	0.033	0.974	0.07
127973	7026.874	741.308	18.594	0.005	1.618	0.006
127974	7026.966	841.105	20.637	0.05	0.96	0.116
127975	7026.993	1807.748	18.356	0.01	1.847	0.026
127976	7027.029	1680.238	20.458	0.021	1.357	0.068
127977	7027.038	1506.978	19.609	0.007	-0.112	0.008
260931	7027.089	2410.573	21.865	0.041	0.759	0.05
260932	7027.104	2489.527	22.31	0.046	0.887	0.072
260933	7027.123	2182.337	22.505	0.067	0.8	0.09
260934	7027.135	3031.665	18.456	0.008	1.854	0.02
260935	7027.151	2579.877	18.926	0.005	1.409	0.007
127979	7027.152	1782.269	21.6	0.08	0.058	0.088
260936	7027.189	2176.98	22.404	0.05	0.277	0.07
260937	7027.219	2654.252	22.222	0.03	0.66	0.057
127980	7027.243	1429.469	21.463	0.026	0.445	0.064
127982	7027.312	1084.077	22.818	0.053	0.956	0.101
127983	7027.334	1399.049	21.853	0.024	0.337	0.037
127984	7027.34	1068.752	18.773	0.005	1.182	0.009
127987	7027.372	1927.737	19.117	0.021	0.642	0.033
127988	7027.385	1755.315	19.822	0.021	2.229	0.051
127989	7027.439	1238.88	21.417	0.02	0.582	0.03
127990	7027.453	2069.591	20.185	0.058	0.758	0.092
127991	7027.457	1594.115	20.205	0.015	0.258	0.046
127992	7027.461	553.768	21.959	0.048	0.462	0.061
260940	7027.467	3148.614	21.317	0.02	0.259	0.025
260941	7027.562	2563.945	22.613	0.044	0.485	0.084
260944	7027.628	2215.676	18.336	0.004	1.823	0.006
127995	7027.701	1802.501	18.157	0.004	1.784	0.012
127996	7027.737	1914.676	18.591	0.068	0.587	0.069
260945	7027.748	2159.881	23.024	0.151	0.613	0.22
127997	7027.758	687.556	20.711	0.046	0.384	0.047
127998	7027.769	1897.243	19.497	0.013	0.882	0.031
260947	7027.854	2242.234	22.096	0.035	0.617	0.059
128000	7027.868	1890.773	20.3	0.038	0.152	0.081
128001	7027.869	1758.431	21.16	0.047	-0.251	0.067
128003	7027.912	665.494	22.038	0.088	0.257	0.092
128005	7027.951	778.128	22.593	0.049	0.841	0.116
260950	7027.968	2886.457	22.843	0.058	0.644	0.091
128006	7028.032	1581.213	21.569	0.03	1.116	0.054
128007	7028.041	1467.896	23.004	0.06	0.835	0.171
128008	7028.042	1744.231	21.784	0.031	1.426	0.071
260952	7028.055	2122.216	21.086	0.024	0.428	0.028
260953	7028.097	2897.478	22.205	0.04	0.546	0.059
260954	7028.121	2379.816	21.817	0.103	0.519	0.107
128010	7028.154	1333.927	22.91	0.092	1.312	0.217
260957	7028.172	2401.043	21.831	0.029	0.661	0.095
260958	7028.183	3199.313	22.699	0.053	0.483	0.081
260959	7028.338	2129.301	21.821	0.056	0.892	0.074
128011	7028.348	1577.185	22.295	0.048	0.29	0.075
128012	7028.38	1545.082	21.89	0.028	0.548	0.043
128013	7028.391	1109.615	22.96	0.068	0.748	0.126
128016	7028.545	1683.056	20.501	0.025	0.343	0.027
128017	7028.588	1688.192	22.172	0.052	-0.286	0.142
128018	7028.593	1146.095	23.593	0.161	0.927	0.536
128019	7028.614	1168.221	22.352	0.037	0.208	0.052
260962	7028.617	2298.64	22.165	0.048	0.478	0.096
260963	7028.652	2387.639	20.639	0.045	0.274	0.051
260964	7028.671	2700.802	20.497	0.009	0.043	0.011
260965	7028.715	2627.125	22.632	0.053	0.917	0.086
260966	7028.741	2305.972	19.684	0.009	-0.243	0.01
128023	7028.753	1768.16	21.704	0.035	0.323	0.045
260967	7028.761	2476.144	21.623	0.054	0.18	0.063
128024	7028.769	2002.14	16.544	0.023	2.583	0.027
128025	7028.801	2007.612	18.425	0.017	0.895	0.035
128026	7028.812	1972.771	20.271	0.037	0.149	0.063
128027	7028.856	773.589	22.666	0.053	0.816	0.105
128029	7028.874	1137.896	22.301	0.042	0.632	0.086
128028	7028.874	1886.758	19.176	0.046	0.733	0.063
128030	7028.888	1512.339	20.381	0.01	-0.023	0.013
128031	7028.903	880.219	22.653	0.065	0.837	0.287
128032	7028.906	1213.627	22.658	0.055	1.127	0.129
128033	7028.933	1794.123	20.969	0.04	-0.056	0.047
128034	7028.937	1957.725	20.25	0.036	0.479	0.055
260970	7028.958	2145.885	21.702	0.044	0.689	0.07
260971	7028.964	2286.804	20.823	0.023	0.352	0.028
128035	7028.966	643.27	22.486	0.043	1.049	0.154
128036	7029	1640.232	22.353	0.039	0.547	0.07
128037	7029.043	811.624	19.161	0.005	1.521	0.009
128039	7029.08	828.833	22.971	0.076	1.05	0.148
260972	7029.15	2291.524	21.043	0.014	0.441	0.026
128041	7029.236	1996.572	18.156	0.028	1.154	0.035
128042	7029.247	1695.928	21.395	0.028	0.42	0.05
260973	7029.25	2989.584	20.919	0.014	0.481	0.02
128043	7029.282	1054.599	18.411	0.004	-0.313	0.006
260976	7029.302	2422.394	23.748	0.125	1.309	0.321
128044	7029.365	1840.946	18.319	0.004	1.844	0.016
128045	7029.414	1015.456	21.857	0.03	0.78	0.222
128046	7029.441	1834.567	18.792	0.017	1.058	0.019
128047	7029.458	1537.34	21.74	0.064	0.603	0.073
128048	7029.521	579.64	18.922	0.004	1.481	0.023
128049	7029.534	1534.177	19.259	0.011	1.718	0.042
128050	7029.536	860.516	21.133	0.029	0.144	0.035
260980	7029.593	2088.416	19.235	0.013	0.949	0.037
260982	7029.675	2228.745	19.329	0.006	-0.082	0.007
260983	7029.685	2117.097	21.678	0.031	0.906	0.053
128053	7029.868	1602.562	21.06	0.023	0.374	0.053
128054	7029.905	1732.203	21.171	0.073	0.22	0.077
128055	7029.969	1026.504	21.808	0.106	0.449	0.145
128056	7029.972	1907.856	18.108	0.034	1.691	0.038
128057	7029.979	870.535	23.004	0.064	1.365	0.16
128058	7030.035	616.344	19.774	0.009	-0.211	0.011
128060	7030.109	647.277	22.738	0.058	1.048	0.194
260985	7030.146	3098.261	19.906	0.01	0.98	0.024
128061	7030.165	852.581	21.001	0.021	1.409	0.04
128062	7030.184	916.17	22.829	0.062	1.458	0.234
128063	7030.188	1293.046	21.241	0.017	1.123	0.034
128064	7030.228	1198.811	21.379	0.029	0.162	0.036
128065	7030.236	1949.425	18.913	0.007	1.475	0.032
260987	7030.27	2348.148	22.622	0.091	0.483	0.126
128066	7030.279	1022.859	19.841	0.01	0.441	0.013
128067	7030.308	1847.88	20.387	0.016	0.42	0.063
128068	7030.327	1383.519	23.247	0.097	1.046	0.178
260988	7030.403	2359.938	22.928	0.076	1.157	0.126
128069	7030.415	1667.844	22.778	0.074	0.768	0.107
128070	7030.443	1874.148	18.82	0.025	1.095	0.048
260989	7030.466	2810.244	22.407	0.031	0.676	0.058
260990	7030.487	2671.808	21.259	0.018	0.697	0.026
128071	7030.604	543.359	21.206	0.034	0.815	0.066
128072	7030.687	1931.852	18.928	0.011	1.334	0.025
260994	7030.703	3063.962	22.748	0.066	0.717	0.088
260995	7030.746	2730.376	22.571	0.075	0.503	0.104
128074	7030.808	596.97	23.201	0.081	0.492	0.119
128075	7030.888	516.126	21.709	0.024	0.875	0.038
128076	7030.891	1944.406	19.883	0.034	0.58	0.045
128077	7030.95	792.511	22.005	0.032	1.074	0.055
128078	7030.955	1485.181	19.009	0.005	-0.18	0.006
128080	7030.974	1097.61	21.257	0.016	0.459	0.023
128081	7031.028	1772.603	20.34	0.018	0.343	0.023
128082	7031.044	1725.198	21.442	0.028	-0.18	0.048
128083	7031.104	657.049	22.474	0.054	0.953	0.083
261000	7031.139	2740.534	20.207	0.031	-0.249	0.033
128085	7031.215	1654.586	20.837	0.032	0.308	0.054
261001	7031.219	2825.743	23.49	0.112	1.249	0.252
261002	7031.26	3134.172	20.252	0.009	-0.089	0.01
128086	7031.29	2026.26	20.139	0.012	1.527	0.164
128087	7031.407	857.49	21.579	0.048	0.296	0.076
128089	7031.528	1886.783	18.634	0.023	0.763	0.029
261004	7031.538	2534.33	19.49	0.015	-0.082	0.018
261006	7031.548	2937.07	22.543	0.05	0.614	0.115
261007	7031.55	2375.644	22.965	0.068	0.741	0.122
128090	7031.562	2058.935	20.694	0.022	0.272	0.028
128091	7031.569	1391.953	21.52	0.026	0.981	0.062
261008	7031.577	2589.729	22.7	0.055	1.133	0.102
128093	7031.658	2042.209	20.974	0.049	-0.036	0.074
261010	7031.661	2109.211	21.74	0.065	0.043	0.078
128095	7031.731	981.234	22.676	0.062	0.937	0.113
261011	7031.807	2390.681	21.452	0.039	-0.184	0.052
261012	7031.811	3005.948	21.252	0.047	1.388	0.056
261013	7031.818	2933.131	22.083	0.044	0.646	0.07
261014	7031.821	2645.073	19.982	0.006	1.402	0.011
128098	7031.871	1512.532	21.861	0.058	0.547	0.179
128099	7031.885	891.709	22.329	0.042	0.579	0.057
128100	7031.903	1662.209	21.386	0.025	0.529	0.031
128101	7031.946	1243.476	22.546	0.05	0.435	0.074
261017	7031.966	2802.439	22.691	0.062	1.129	0.108
261018	7031.97	2404.435	21.757	0.025	0.839	0.055
128102	7031.973	1315.195	23.41	0.189	0.574	0.22
261019	7032.046	2479.495	22.049	0.033	0.616	0.057
128103	7032.106	1259.635	23.656	0.117	0.845	0.192
261021	7032.144	2232.968	22.547	0.06	0.786	0.122
128105	7032.18	1794.15	20.805	0.033	0.454	0.067
261022	7032.212	2664.835	21.719	0.025	0.552	0.034
128107	7032.217	1904.798	19.399	0.043	0.628	0.064
128108	7032.253	1346.852	20.915	0.013	0.427	0.018
128109	7032.262	1005.765	22.107	0.037	0.549	0.051
128110	7032.272	1901.667	19.845	0.049	0.117	0.063
261023	7032.295	2135.012	17.598	0.007	1.802	0.009
128112	7032.334	1689.78	21.971	0.046	0.464	0.072
128113	7032.364	1217.818	21.539	0.019	0.683	0.031
261024	7032.382	2351.452	21.667	0.023	0.708	0.06
128114	7032.388	587.999	22.368	0.043	0.962	0.075
128116	7032.445	1592.275	18.66	0.004	1.382	0.008
128118	7032.5	1387.814	22.718	0.067	1.09	0.22
128119	7032.501	1538.725	21.715	0.032	0.824	0.183
128120	7032.51	1278.33	21.558	0.026	0.479	0.037
261026	7032.651	3042.515	21.773	0.026	0.588	0.041
128121	7032.683	2065.532	21.027	0.022	0.463	0.03
128122	7032.695	999.22	20.331	0.017	0.221	0.026
261027	7032.709	2566.633	21.926	0.026	0.697	0.043
128123	7032.752	1860.649	18.87	0.007	1.705	0.039
261028	7032.778	2964.125	21.681	0.024	0.926	0.045
261030	7032.782	2181.194	22.97	0.078	1.457	0.193
261031	7032.789	2612.731	22.662	0.162	1.201	0.283
261032	7032.839	2985.473	22.695	0.084	0.482	0.101
128125	7032.886	1505.285	21.99	0.031	0.648	0.053
128126	7032.91	919.395	21.015	0.015	0.116	0.022
128128	7032.925	1568.164	22.086	0.051	0.746	0.092
128129	7032.939	818.044	22.693	0.053	0.788	0.096
128130	7032.987	760.968	23.098	0.084	0.883	0.179
128131	7033.013	638.673	23.306	0.087	1.963	0.333
128132	7033.055	568.791	22.425	0.23	0.346	0.233
128133	7033.07	1800.787	18.934	0.013	1.277	0.021
261034	7033.071	3052.172	21.157	0.049	1.096	0.138
128134	7033.086	1446.909	23.704	0.146	0.009	0.172
128135	7033.095	1916.243	19.866	0.109	0.321	0.112
261035	7033.099	3049.354	21.086	0.019	0.875	0.102
128136	7033.104	1892.298	18.583	0.082	0.175	0.082
128137	7033.118	1625.35	20.748	0.034	-0.231	0.037
261036	7033.139	2166.042	19.123	0.031	2.044	0.081
261037	7033.194	2791.552	21.799	0.033	0.23	0.046
261038	7033.272	2735.918	21.533	0.034	-0.041	0.047
128138	7033.339	1809.648	18.355	0.017	1.167	0.042
261040	7033.346	2221.86	22.491	0.051	0.594	0.082
128139	7033.348	1541.619	21.871	0.052	0.354	0.062
128140	7033.352	1620.662	16.739	0.005	2.514	0.007
261041	7033.365	2328.451	22.162	0.045	0.635	0.071
128141	7033.368	612.889	19.386	0.015	0.024	0.167
261042	7033.374	2755.086	22.471	0.055	0.033	0.062
261043	7033.418	2610.006	22.556	0.134	0.259	0.218
128142	7033.437	1495.915	22.782	0.091	-0.206	0.112
128143	7033.483	1012.663	23.026	0.106	0.336	0.125
128145	7033.528	1988.291	19.887	0.061	0.178	0.079
128146	7033.531	1564.579	21.764	0.032	1.118	0.179
128147	7033.541	1763.548	20.368	0.024	0.575	0.028
128148	7033.563	1412.988	23.729	0.16	0.225	0.207
128149	7033.612	1936.799	18.869	0.06	1.487	0.063
128150	7033.69	1440.165	21.128	0.019	1.316	0.036
261046	7033.709	2335.437	22.052	0.034	0.466	0.051
261047	7033.724	2651.861	22.509	0.039	0.498	0.057
128151	7033.789	1953.782	19.449	0.038	1.356	0.052
261049	7033.796	2151.729	19.98	0.04	-0.133	0.045
261050	7033.81	3199.952	21.514	0.02	0.498	0.033
128152	7033.852	1143.776	18.381	0.004	1.354	0.009
128153	7033.925	1490.386	18.882	0.004	1.409	0.011
128154	7033.979	2053.841	20.732	0.023	0.778	0.029
261052	7034.006	2940.33	22.396	0.048	0.87	0.11
128155	7034.02	1897.116	19.93	0.052	0.122	0.061
128156	7034.119	2013.2	18.828	0.04	1.678	0.063
261054	7034.124	2638.198	22.096	0.031	0.763	0.056
128157	7034.231	1631.192	22.402	0.058	0.709	0.083
261056	7034.351	3173.645	21.573	0.026	0.111	0.03
261058	7034.378	2844.316	22.714	0.052	0.689	0.074
128159	7034.382	1821.24	20.697	0.023	2.257	0.264
261059	7034.391	2771.731	18.982	0.01	1.442	0.013
128160	7034.429	765.597	22.484	0.046	1.147	0.23
128161	7034.459	1919.039	18.703	0.02	1.112	0.039
128162	7034.532	1299.231	20.148	0.008	1.5	0.017
128163	7034.538	1734.613	22.49	0.056	0.827	0.122
128164	7034.539	626.743	21.657	0.036	0.358	0.046
128165	7034.554	1285.118	21.603	0.076	0.231	0.078
128166	7034.646	1557.61	23.21	0.12	0.51	0.157
128167	7034.675	1462.235	22.176	0.049	1.013	0.09
128168	7034.689	1108.781	21.743	0.025	0.56	0.035
261061	7034.779	2597.602	22.021	0.028	0.76	0.042
128170	7034.806	1093.428	21.035	0.045	0.279	0.049
261062	7034.841	2492.624	21.957	0.029	0.896	0.049
128171	7034.932	958.236	22.52	0.061	0.405	0.076
128173	7034.969	1812.372	19.178	0.018	0.316	0.035
128174	7034.987	1426.706	21.039	0.021	0.402	0.025
261064	7034.988	2198.482	22.596	0.043	0.681	0.072
261065	7035.049	2211.279	21.515	0.052	0.281	0.057
128175	7035.104	1947.299	19.601	0.027	0.627	0.037
261067	7035.106	2924.229	21.971	0.031	0.706	0.044
128176	7035.121	756.746	22.398	0.063	0.551	0.079
261069	7035.155	2245.901	17.728	0.002	2.126	0.005
261070	7035.183	2166.925	17.674	0.008	1.972	0.021
128178	7035.231	1746.925	21.161	0.079	0.495	0.081
128179	7035.282	1090.563	22.444	0.068	1.221	0.197
128180	7035.285	2070.603	21.394	0.057	-0.002	0.061
261072	7035.366	2969.986	21.361	0.016	1.282	0.038
261073	7035.448	2910.223	22.86	0.08	1.378	0.206
261075	7035.498	2867.892	20.973	0.014	0.249	0.017
261076	7035.577	2993.995	21.135	0.012	0.123	0.016
261077	7035.687	2186.338	22.762	0.057	1.175	0.119
128183	7035.72	1852.51	17.994	0.006	0.765	0.018
261078	7035.763	2513.536	22.324	0.041	0.863	0.075
261079	7035.763	3009.828	21.964	0.034	0.544	0.046
261080	7035.792	3075.538	22.505	0.042	0.513	0.063
128184	7035.81	1607.254	20.697	0.021	0.058	0.024
261081	7035.844	2418.67	22.595	0.06	0.818	0.086
128185	7035.903	1966.055	16.472	0.018	2.706	0.021
261082	7035.964	2614.521	21.997	0.088	0.581	0.123
128186	7035.993	1843.476	18.562	0.023	1.165	0.033
261083	7035.994	2293.938	22.592	0.071	0.525	0.092
261084	7035.997	3083.559	20.786	0.023	0.758	0.026
128187	7036.005	1892.1	18.337	0.019	1.584	0.035
261086	7036.106	2766.122	22.129	0.049	0.771	0.097
128188	7036.13	860.388	20.085	0.011	0.383	0.014
128189	7036.139	837.234	22.173	0.049	1.058	0.073
261087	7036.149	2498.993	21.98	0.031	0.444	0.05
128190	7036.207	878.477	20.99	0.024	0.319	0.028
261088	7036.251	2388.095	20.769	0.02	0.203	0.024
128191	7036.256	1680.447	21.287	0.023	0.256	0.03
128192	7036.282	1704.916	20.625	0.043	0.24	0.054
128195	7036.32	1578.302	21.253	0.019	0.594	0.025
128196	7036.328	1835.975	19.99	0.141	-0.63	0.15
128197	7036.371	1701.848	21.045	0.061	0.626	0.089
261090	7036.387	2139.939	19.99	0.02	1.058	0.045
261092	7036.397	2240.18	21.739	0.045	0.575	0.055
128199	7036.41	582.42	20.528	0.023	0.836	0.026
128198	7036.41	1768.665	21.735	0.04	1.061	0.066
261094	7036.467	2350.869	21.989	0.042	0.469	0.064
128200	7036.5	1015.339	21.013	0.014	0.574	0.04
128201	7036.531	1518.602	22.982	0.081	1.316	0.214
261095	7036.549	2446.9	21.462	0.024	0.566	0.039
128202	7036.551	901.364	21.605	0.018	0.325	0.027
261096	7036.56	2411.236	22.12	0.04	0.854	0.054
128203	7036.579	863.808	21.748	0.038	0.058	0.101
261097	7036.587	2451.362	21.699	0.048	-0.045	0.053
128204	7036.633	1270.863	22.531	0.05	0.631	0.074
261098	7036.708	2332.355	22.098	0.044	1.015	0.069
261099	7036.75	3091.22	22.08	0.048	0.646	0.088
128205	7036.773	1983.795	18.661	0.02	1.178	0.032
128206	7036.781	2021.666	21.242	0.057	0.046	0.073
261100	7036.786	2470.166	21.461	0.024	0.497	0.033
261101	7036.916	2825.518	21.712	0.022	0.628	0.032
261102	7036.925	2437.157	21.658	0.04	0.56	0.05
128209	7036.965	1370.921	22.402	0.045	0.87	0.086
128208	7036.965	2027.031	18.792	0.008	1.546	0.017
128210	7037.008	1924.989	19.914	0.017	0.171	0.029
261104	7037.01	2641.904	22.026	0.06	0.426	0.152
128211	7037.041	947.967	22.554	0.056	0.798	0.081
128212	7037.062	650.201	21.435	0.022	0.462	0.044
261105	7037.089	2711.651	22.799	0.064	0.49	0.086
261106	7037.143	2286.678	22.572	0.068	0.411	0.08
261108	7037.171	3038.521	23.703	0.17	0.131	0.192
261110	7037.21	2835.866	20.559	0.007	0.072	0.01
261111	7037.246	2252.28	21.076	0.034	1.579	0.069
128213	7037.286	1544.252	20.822	0.014	0.781	0.026
261113	7037.288	2780.33	18.432	0.003	2.804	0.009
261114	7037.364	3095.016	20.933	0.016	0.449	0.029
261118	7037.439	2087.412	20.497	0.016	0.242	0.023
128214	7037.487	619.775	22.503	0.087	0.707	0.121
128215	7037.523	1652.547	21.189	0.028	0.137	0.034
261120	7037.593	3141.513	22.453	0.125	1.019	0.16
128217	7037.666	1861.935	17.832	0.005	2.045	0.029
