# id  x  y  V  eV  BV  eBV m_ini
13052     1206.67  1038.45    23.41     0.07     0.71     0.14   0.9765
13055      998.97  1116.87    23.35     0.10     0.57     0.08   0.9766
13059     1176.44  1053.48    23.40     0.07     0.55     0.13   0.9769
13061     1115.83  1038.21    23.36     0.12     0.74     0.08   0.9770
13063     1059.55   895.83    23.43     0.16     0.62     0.13   0.9772
13064      992.25  1099.11    23.48     0.06     0.68     0.07   0.9772
13065     1093.09   996.47    23.41     0.07     0.55     0.09   0.9773
13078      968.02  1093.44    23.46     0.10     0.60     0.13   0.9782
13090      956.52  1072.18    23.37     0.07     0.70     0.07   0.9790
13091     1056.63  1048.64    23.40     0.07     0.99     0.15   0.9791
13093     1113.93  1077.14    23.53     0.09     0.61     0.08   0.9792
13099     1058.49  1113.53    23.45     0.06     0.54     0.10   0.9796
13100     1174.91  1034.72    23.44     0.06     0.71     0.08   0.9797
13102     1043.52  1000.32    23.46     0.11     0.74     0.08   0.9798
13104      953.31  1000.91    23.36     0.09     0.63     0.12   0.9799
13108     1007.47   985.60    23.31     0.11     0.69     0.08   0.9802
13109     1097.00  1086.12    23.49     0.07     0.86     0.11   0.9803
13113     1172.85   972.91    23.13     0.11     0.69     0.07   0.9806
13114     1075.47  1125.93    23.43     0.07     0.50     0.10   0.9806
13115     1127.63  1027.57    23.46     0.07     0.56     0.12   0.9807
13122     1151.31  1025.45    23.44     0.07     0.96     0.13   0.9812
13126     1003.54   938.87    23.46     0.18     0.52     0.08   0.9814
13132     1080.26  1196.50    23.28     0.07     0.47     0.11   0.9818
13133     1227.80   985.28    22.81     0.34     0.65     0.12   0.9819
13134     1028.04  1063.05    23.36     0.09     0.32     0.11   0.9820
13135     1178.30   962.19    23.41     0.11     0.73     0.06   0.9820
13137     1195.75   991.00    23.26     0.16     0.70     0.08   0.9822
13139      978.82  1026.46    23.26     0.14     0.64     0.13   0.9823
13140     1003.52   969.20    23.38     0.06     0.68     0.08   0.9824
13141      975.77   882.04    23.37     0.12     0.70     0.12   0.9824
13145      952.49  1063.36    23.30     0.12     0.71     0.14   0.9827
13146     1038.54   902.59    23.35     0.06     0.72     0.13   0.9828
13153     1185.17   957.55    23.24     0.13     0.62     0.11   0.9832
13157     1066.29   920.28    23.43     0.09     0.82     0.11   0.9835
13168     1058.18  1022.90    23.46     0.09     0.67     0.08   0.9843
13176     1025.72  1097.72    23.44     0.07     0.70     0.10   0.9848
13178      992.54  1036.22    23.33     0.10     0.63     0.07   0.9849
13179     1182.72   998.80    23.48     0.07     0.67     0.10   0.9850
13181      853.75  1005.10    23.34     0.12     0.65     0.06   0.9852
13183     1067.07  1062.59    23.41     0.18     0.72     0.10   0.9853
13187     1126.68   843.91    23.28     0.17     0.50     0.15   0.9856
13188     1121.92  1036.39    23.46     0.07     0.73     0.23   0.9856
13189     1091.66  1110.25    23.41     0.09     0.69     0.07   0.9857
13192      991.11  1108.27    23.39     0.07     0.69     0.07   0.9860
13194      980.42   993.95    23.37     0.06     0.73     0.07   0.9861
13196     1077.11   923.21    23.35     0.12     0.44     0.10   0.9862
13197      997.46  1061.58    23.46     0.10     0.65     0.10   0.9863
13200     1060.83  1126.47    23.30     0.14     0.78     0.08   0.9865
13205      999.57   959.10    23.31     0.07     0.82     0.16   0.9868
13206      904.27  1115.47    23.34     0.08     0.61     0.07   0.9869
13208     1119.61  1170.03    23.31     0.10     0.59     0.07   0.9870
13210      910.75  1043.24    23.38     0.11     0.77     0.11   0.9872
13212      953.22   929.02    23.39     0.06     0.62     0.08   0.9873
13213     1062.47  1115.17    23.26     0.10     0.45     0.11   0.9874
13214      893.82  1053.48    23.54     0.09     0.45     0.10   0.9874
13215      937.88  1056.14    23.36     0.14     0.59     0.10   0.9875
13217      953.72   891.90    23.28     0.11     0.62     0.07   0.9876
13218     1140.53   967.62    23.30     0.08     0.54     0.07   0.9877
13226      881.51  1055.49    23.26     0.12     0.74     0.10   0.9882
13228      988.31   930.55    23.46     0.10     0.72     0.06   0.9884
13230      891.28  1011.75    23.07     0.14     0.68     0.10   0.9885
13231     1050.87   957.41    23.61     0.14     0.58     0.08   0.9886
13232     1025.67   994.81    23.38     0.08     0.59     0.09   0.9887
13233      965.65  1047.82    23.38     0.07     0.64     0.09   0.9887
13234     1025.65  1071.19    23.25     0.09     0.70     0.10   0.9888
13235     1070.07  1029.01    23.29     0.16     0.31     0.17   0.9889
13239      940.30   836.74    23.27     0.10     0.47     0.07   0.9891
13241     1092.23   984.94    23.21     0.11     0.70     0.10   0.9893
13243     1140.87  1067.86    23.34     0.12     0.66     0.11   0.9894
13246     1055.13  1050.31    23.30     0.07     0.56     0.11   0.9896
13250     1179.36   974.36    23.32     0.07     0.68     0.10   0.9900
13251     1068.90   964.19    23.33     0.16     0.78     0.09   0.9900
13253     1111.74   921.03    23.23     0.13     0.75     0.09   0.9901
13255     1164.77  1141.11    23.28     0.10     0.72     0.10   0.9903
13259     1008.66   893.40    23.33     0.06     0.64     0.15   0.9906
13261     1110.16  1076.90    23.38     0.09     0.54     0.08   0.9907
13262      980.97  1071.27    23.24     0.13     0.72     0.09   0.9907
13266      974.73  1123.92    23.24     0.09     0.59     0.18   0.9910
13267      994.34  1140.66    23.09     0.10     0.55     0.10   0.9911
13269     1143.02   909.95    23.24     0.07     0.86     0.18   0.9912
13273      910.76  1064.73    23.29     0.09     0.66     0.08   0.9915
13274      882.49   981.39    23.22     0.11     0.56     0.17   0.9916
13276     1048.10  1032.91    23.37     0.09     0.58     0.06   0.9918
13278     1132.09  1034.04    23.13     0.17     0.54     0.15   0.9918
13280     1075.70  1116.29    23.25     0.14     0.63     0.07   0.9920
13281     1018.57   997.56    23.34     0.11     0.71     0.10   0.9921
13286      995.11  1024.98    23.41     0.08     0.62     0.08   0.9925
13288     1024.64  1002.90    23.41     0.09     0.73     0.07   0.9926
13289      959.78  1043.47    23.17     0.20     0.63     0.09   0.9926
13290     1044.68   932.31    23.25     0.10     0.70     0.08   0.9927
13291      917.53  1136.41    23.43     0.17     0.71     0.07   0.9928
13293     1074.16  1020.57    23.28     0.16     0.62     0.10   0.9929
13294      951.57   962.31    23.26     0.06     0.66     0.12   0.9930
13295      994.72   938.93    23.43     0.10     0.57     0.10   0.9930
13297      902.44   930.07    23.34     0.06     0.88     0.11   0.9932
13302     1071.05   941.01    23.36     0.12     0.74     0.09   0.9935
13308      918.30  1147.67    23.38     0.20     0.70     0.09   0.9939
13312      964.41  1144.15    23.26     0.06     0.57     0.21   0.9943
13314      904.59  1018.51    23.34     0.08     0.55     0.10   0.9944
13315      973.34  1066.74    23.33     0.07     0.50     0.09   0.9945
13317     1062.81   983.33    23.10     0.23     0.64     0.06   0.9946
13320      950.83  1203.07    23.02     0.07     0.85     0.11   0.9948
13321      937.56  1166.93    23.32     0.06     0.57     0.07   0.9949
13322      989.86   912.43    23.34     0.11     0.63     0.07   0.9949
13323      921.92   997.33    23.26     0.06     0.97     0.13   0.9950
13329      843.48  1074.20    23.18     0.08     0.72     0.14   0.9954
13330     1090.38  1024.03    23.24     0.09     0.57     0.07   0.9955
13332     1038.45  1208.44    23.28     0.07     0.74     0.08   0.9956
13333     1170.26   954.37    23.26     0.09     0.56     0.13   0.9957
13338     1027.05  1163.01    23.30     0.09     0.47     0.08   0.9960
13341     1065.92  1069.92    23.30     0.14     0.83     0.14   0.9963
13342      887.23  1119.19    23.12     0.08     0.57     0.13   0.9963
13343      922.69  1069.52    23.02     0.13     0.46     0.13   0.9964
13344      973.29  1062.75    23.09     0.13     0.40     0.11   0.9965
13345      995.67  1089.30    23.17     0.06     0.64     0.07   0.9966
13348     1049.10  1038.96    23.25     0.16     0.79     0.13   0.9968
13349     1001.35  1006.40    23.19     0.07     0.70     0.09   0.9968
13352     1042.97  1171.02    23.34     0.10     0.64     0.11   0.9971
13355      852.22  1031.64    23.25     0.13     0.63     0.09   0.9972
13357     1023.66   946.92    23.17     0.13     0.64     0.07   0.9974
13358     1034.45  1061.71    23.19     0.08     0.58     0.06   0.9975
13360     1028.44  1035.94    23.17     0.08     0.60     0.08   0.9976
13364     1111.15  1034.65    23.13     0.13     0.68     0.10   0.9979
13365      934.69  1032.25    23.26     0.06     0.62     0.10   0.9979
13366      989.07  1161.05    23.01     0.14     0.49     0.08   0.9980
13367     1083.32  1081.14    23.27     0.19     0.74     0.12   0.9981
13369     1104.33   942.67    23.09     0.09     0.61     0.07   0.9982
13371      968.15  1066.48    22.90     0.16     0.66     0.08   0.9984
13372      984.20   877.62    23.18     0.07     0.69     0.12   0.9984
13373      896.01  1220.00    23.08     0.19     0.54     0.06   0.9985
13375     1014.56   916.60    23.18     0.10     0.64     0.09   0.9987
13378     1064.65  1019.95    23.30     0.06     0.60     0.09   0.9989
13381     1025.90  1024.75    23.30     0.08     0.58     0.11   0.9991
13384      957.49   837.65    23.35     0.10     0.59     0.09   0.9993
13385     1069.85   994.03    23.04     0.12     0.52     0.08   0.9994
13386     1061.34  1046.83    23.15     0.09     0.64     0.08   0.9994
13390     1024.00  1091.09    23.14     0.11     0.70     0.11   0.9997
13391      969.39  1054.54    23.26     0.10     0.74     0.09   0.9998
13392      953.38  1082.78    23.35     0.08     0.68     0.11   0.9999
13395     1029.53  1055.05    23.26     0.06     0.66     0.10   1.0001
13399      995.55   884.50    23.21     0.10     0.74     0.19   1.0004
13400      982.25  1083.71    23.06     0.20     0.55     0.11   1.0004
13403     1048.83   892.87    23.18     0.11     0.43     0.13   1.0007
13408     1072.48   866.76    23.21     0.07     0.62     0.11   1.0010
13410     1195.16   914.81    23.31     0.14     0.65     0.07   1.0011
13411     1135.78  1008.28    23.33     0.09     0.44     0.06   1.0012
13414     1055.01   963.19    23.21     0.09     0.44     0.13   1.0014
13416     1014.45   977.33    23.15     0.15     0.52     0.20   1.0015
13417     1003.69  1181.18    23.22     0.11     0.71     0.07   1.0016
13421      961.86   917.82    23.18     0.11     0.49     0.11   1.0019
13422     1004.34   986.20    23.12     0.11     0.61     0.11   1.0020
13423     1152.10   851.59    23.34     0.11     0.53     0.12   1.0021
13424      990.72  1193.75    23.15     0.07     0.68     0.07   1.0021
13427      947.17  1028.31    23.42     0.14     0.73     0.10   1.0024
13429      972.62   982.22    23.08     0.06     0.60     0.07   1.0025
13430     1017.72   882.47    23.22     0.07     0.66     0.06   1.0026
13431     1082.38   921.51    23.23     0.09     0.60     0.08   1.0026
13433     1032.58  1010.57    22.94     0.13     0.42     0.15   1.0028
13437     1158.67   998.95    23.31     0.07     0.79     0.15   1.0031
13438     1136.04  1072.91    23.26     0.08     0.53     0.07   1.0032
13439     1042.38  1039.41    23.14     0.10     0.57     0.16   1.0032
13441      937.32  1056.29    23.30     0.10     0.69     0.09   1.0033
13442     1063.55   961.86    23.18     0.07     0.35     0.15   1.0034
13444     1103.65   958.24    23.20     0.07     0.65     0.09   1.0036
13445      975.60   954.90    23.16     0.11     0.64     0.09   1.0036
13447     1075.07   978.26    23.18     0.06     0.60     0.07   1.0038
13448     1138.93  1072.44    23.29     0.12     0.54     0.07   1.0039
13450      974.86   984.12    23.25     0.06     0.50     0.12   1.0040
13451      966.20   853.91    23.22     0.06     0.76     0.08   1.0041
13456      981.55   904.54    23.20     0.11     0.60     0.10   1.0044
13460     1105.67  1060.54    23.16     0.06     0.69     0.13   1.0047
13462     1151.74  1087.06    23.14     0.11     0.63     0.10   1.0048
13463      920.57   941.74    23.20     0.09     0.45     0.13   1.0049
13464      932.09  1013.50    23.23     0.10     0.64     0.07   1.0050
13465     1028.78   944.53    23.25     0.11     0.65     0.16   1.0050
13466     1072.03   975.70    23.08     0.08     0.59     0.15   1.0051
13467      995.96  1060.09    23.17     0.09     0.50     0.14   1.0052
13468     1073.62  1046.43    23.19     0.06     0.71     0.13   1.0053
13469     1080.95  1080.05    23.29     0.11     0.60     0.06   1.0054
13476      959.68   938.24    23.29     0.12     0.52     0.20   1.0059
13478      877.71  1128.11    22.93     0.11     0.55     0.12   1.0060
13481     1049.97   985.17    23.39     0.15     0.60     0.09   1.0062
13482     1129.00  1067.94    22.91     0.10     0.65     0.14   1.0063
13483      954.30   964.99    23.01     0.14     1.40     0.30   1.0064
13484      981.09  1143.28    23.13     0.15     0.47     0.10   1.0064
13486     1148.15  1030.23    23.07     0.11     0.75     0.12   1.0066
13488     1123.59   962.93    23.25     0.12     0.62     0.08   1.0067
13489     1159.34  1176.90    23.23     0.09     0.42     0.21   1.0068
13490     1081.79  1041.31    23.24     0.11     0.67     0.07   1.0069
13492      988.00   806.30    23.44     0.10     0.57     0.09   1.0070
13494     1062.27  1066.59    23.28     0.15     0.60     0.06   1.0072
13496      906.66   942.49    23.21     0.08     0.70     0.12   1.0073
13500     1009.34   910.34    23.20     0.09     0.58     0.11   1.0076
13502      920.73  1094.12    23.19     0.16     0.43     0.14   1.0077
13508     1183.38  1017.11    23.18     0.10     0.47     0.08   1.0082
13509     1028.03  1103.67    23.19     0.10     0.80     0.08   1.0083
13511      947.62  1002.24    23.13     0.16     0.58     0.08   1.0084
13514      989.67  1057.76    23.29     0.07     0.59     0.17   1.0086
13516     1048.87   994.45    23.19     0.10     0.70     0.07   1.0087
13517      956.48  1070.17    23.19     0.10     0.55     0.11   1.0088
13518     1185.44   976.03    23.33     0.12     0.49     0.11   1.0089
13519     1078.75   993.37    23.34     0.10     0.79     0.09   1.0089
13520      997.35  1127.36    23.26     0.11     0.54     0.08   1.0090
13521     1045.09  1066.15    23.08     0.10     0.61     0.07   1.0091
13522      970.91   977.24    23.16     0.07     0.70     0.15   1.0092
13523     1111.02  1001.13    23.02     0.07     0.50     0.09   1.0093
13525     1017.91  1021.74    23.23     0.07     0.78     0.13   1.0094
13526      986.71  1156.69    23.11     0.11     0.66     0.10   1.0094
13527     1080.79   997.07    23.08     0.16     0.60     0.06   1.0096
13528      970.62   895.82    23.19     0.08     0.72     0.07   1.0096
13530     1125.94  1103.37    23.17     0.12     0.68     0.07   1.0097
13535      919.71  1143.67    23.09     0.13     0.55     0.19   1.0101
13536     1008.64  1187.61    23.07     0.14     0.61     0.15   1.0102
13537     1055.34   994.75    23.19     0.06     0.70     0.08   1.0103
13541     1198.33  1015.16    23.20     0.08     0.47     0.11   1.0106
13544     1153.64  1065.48    23.18     0.10     0.51     0.13   1.0108
13546     1048.83   954.20    23.14     0.11     0.36     0.11   1.0109
13547      965.58  1088.34    23.10     0.14     0.58     0.14   1.0110
13549      983.07   874.86    23.21     0.09     0.73     0.13   1.0112
13550      982.78  1048.78    23.16     0.07     0.60     0.10   1.0112
13551      818.14  1128.49    23.02     0.10     0.56     0.14   1.0113
13554     1077.26  1083.60    23.30     0.10     0.82     0.12   1.0115
13556      964.24  1039.56    23.20     0.09     0.48     0.11   1.0116
13557      935.88  1110.60    23.21     0.06     0.59     0.13   1.0117
13559     1106.22   979.15    23.03     0.08     0.68     0.06   1.0119
13560      890.85  1085.43    23.05     0.09     0.48     0.06   1.0119
13561      971.43   937.80    22.94     0.08     0.63     0.07   1.0120
13562      913.46  1152.85    23.20     0.10     0.59     0.10   1.0121
13564     1133.41  1038.77    23.19     0.06     0.80     0.13   1.0123
13565     1212.60  1013.14    22.99     0.09     0.31     0.18   1.0123
13566      952.75  1012.00    23.22     0.07     0.50     0.06   1.0124
13567     1092.70   989.81    23.39     0.10     0.54     0.14   1.0124
13569      964.69   969.54    23.19     0.11     0.67     0.13   1.0126
13573     1143.15   935.37    23.19     0.06     0.62     0.09   1.0129
13574     1014.21  1101.75    23.02     0.06     0.76     0.09   1.0130
13576      908.32  1186.38    23.08     0.11     0.60     0.10   1.0131
13577      988.45   989.08    22.94     0.14     0.78     0.17   1.0132
13579      952.17   870.81    23.05     0.12     0.58     0.11   1.0133
13580     1116.04   956.54    23.25     0.10     0.61     0.09   1.0134
13581      944.86  1062.38    23.21     0.10     0.68     0.06   1.0135
13584     1065.67  1095.53    23.17     0.07     0.63     0.13   1.0137
13585     1074.10  1093.42    23.01     0.09     0.47     0.15   1.0137
13588     1043.83   971.69    23.15     0.08     0.64     0.06   1.0140
13589     1071.30  1061.23    23.20     0.12     0.67     0.10   1.0141
13590     1041.43   982.07    23.17     0.06     0.39     0.12   1.0142
13591     1092.90  1114.57    23.18     0.08     0.58     0.07   1.0142
13592     1188.22  1024.31    22.98     0.08     0.81     0.15   1.0143
13593     1159.63  1098.91    23.19     0.11     0.59     0.07   1.0143
13595      906.48  1056.82    23.43     0.15     0.61     0.08   1.0145
13596      981.59  1158.57    23.12     0.07     0.66     0.08   1.0146
13597     1012.77  1166.83    23.20     0.06     0.68     0.09   1.0146
13601     1027.60  1025.87    23.17     0.15     0.58     0.09   1.0150
13602     1037.28  1135.25    23.11     0.07     0.48     0.17   1.0150
13603     1000.88  1073.68    22.99     0.10     0.62     0.07   1.0151
13604     1063.64   954.60    23.05     0.07     0.63     0.08   1.0152
13607     1151.76   995.25    23.11     0.07     0.56     0.07   1.0154
13610     1063.65  1008.76    23.37     0.11     0.64     0.07   1.0156
13611     1079.43  1020.88    23.02     0.12     0.57     0.09   1.0156
13612     1120.25   989.78    22.90     0.15     0.61     0.08   1.0157
13614      976.73   899.01    23.18     0.09     0.55     0.09   1.0159
13615     1060.62  1011.60    23.01     0.12     0.69     0.07   1.0159
13616     1047.96  1159.52    23.14     0.07     0.81     0.12   1.0160
13618      934.89   956.63    22.89     0.19     0.68     0.14   1.0162
13619     1101.78   852.77    23.22     0.18     0.65     0.18   1.0163
13622     1039.13  1059.92    23.13     0.15     0.57     0.06   1.0165
13623     1183.67  1046.34    23.00     0.14     0.65     0.06   1.0165
13624      973.47   983.41    23.06     0.09     0.80     0.14   1.0166
13625      973.32   964.66    23.14     0.06     0.60     0.08   1.0167
13628     1031.18  1097.36    23.16     0.07     0.58     0.14   1.0169
13631      925.51  1019.51    23.09     0.07     0.62     0.07   1.0171
13632      961.01  1061.86    22.95     0.06     0.42     0.09   1.0172
13634     1030.66  1060.39    22.99     0.08     0.41     0.12   1.0174
13635      934.53  1086.24    23.14     0.06     0.58     0.06   1.0174
13636      929.59   965.18    23.13     0.09     0.60     0.06   1.0175
