Gal  #            Names                 RA          Dec     V       sig     U-B    sig    B-V      sig     U-V    sig     V-R    sig     M_V  (U-B)_0 (B-V)_0 (U-V)_0 (V-R)_0 R_ap(") Age(Myr) M_V(10Myr) Qual Field
LMC 236 HS359                      5:34:45.48 -69:23:18.4 12.905   0.021   0.193  0.014   0.670  0.024   0.863  0.021   0.521  0.032   -5.978   0.103   0.540   0.643   0.424 23.2   1000.0      -9.53     0  a346  
LMC 237 KMK88-75                   5:33:31.93 -69:22:44.2 13.254   0.011  -0.775  0.004  -0.035  0.011  -0.811  0.011  -0.009  0.027   -5.629  -0.865  -0.165  -1.030  -0.105 11.6      4.2      -4.89     0  a346  
LMC 238 M-OB4,H88-308              5:40:50.68 -69:22:44.2 11.732   0.004  -0.626  0.002   0.395  0.004  -0.231  0.004   0.454  0.007   -7.151  -0.716   0.265  -0.450   0.358 16.2     13.6      -7.67     0  a346  
LMC 239 HS346                      5:32:03.00 -69:22:10.0 12.764   0.010  -0.138  0.006   0.341  0.011   0.203  0.010   0.265  0.021   -6.119  -0.228   0.211  -0.016   0.169 16.2    153.9      -8.23     0  a346  
LMC 240 H88-321                    5:42:08.60 -69:22:10.9 14.806   0.032  -0.595  0.012   0.076  0.032  -0.519  0.032   0.141  0.070   -4.077  -0.684  -0.054  -0.738   0.045 11.6     19.1      -4.79     0  a346  
LMC 241 H88-302                    5:39:02.40 -69:22:11.3 14.881   0.033   0.200  0.020   0.522  0.036   0.722  0.033   0.448  0.063   -4.002   0.110   0.392   0.502   0.352 11.6    762.4      -7.33     0  a346  
LMC 242 HS335                      5:30:57.93 -69:20:31.0 14.541   0.042  -0.044  0.027   0.446  0.047   0.401  0.042   0.533  0.065   -4.342  -0.134   0.316   0.182   0.437 13.9    666.1      -7.57     0  a346  
LMC 243 HS371,BRHT54a              5:37:45.00 -69:20:07.0 12.474   0.014  -0.203  0.007   0.296  0.015   0.093  0.014   0.158  0.028   -6.409  -0.292   0.166  -0.127   0.062 23.2    105.8      -8.22     0  a346  
LMC 244 KMK88-78                   5:35:06.61 -69:19:46.8 12.985   0.011  -0.682  0.005  -0.005  0.011  -0.687  0.011  -0.047  0.028   -5.898  -0.772  -0.135  -0.906  -0.143 13.9      3.2      -4.82     0  a346  
LMC 245 H88-315                    5:41:38.29 -69:18:49.5 13.187   0.010  -0.815  0.004  -0.024  0.010  -0.839  0.010  -0.047  0.023   -5.696  -0.905  -0.154  -1.059  -0.143 11.6      4.2      -4.93     0  a346  
LMC 246 BSDL2720                   5:39:51.00 -69:16:36.0 12.653   0.007  -0.793  0.003   0.096  0.007  -0.697  0.007   0.102  0.015   -6.230  -0.883  -0.034  -0.917   0.006 11.6      4.9      -5.35     0  a346  
LMC 247 BSDL2725                   5:39:56.00 -69:16:25.0 12.529   0.006  -0.865  0.002   0.043  0.006  -0.822  0.006   0.027  0.013   -6.354  -0.955  -0.087  -1.042  -0.069 11.6      4.2      -5.59     0  a346  
LMC 248 BSDL2487                   5:35:26.00 -69:16:04.9 13.386   0.023  -0.741  0.008   0.024  0.023  -0.718  0.023   0.081  0.043   -5.497  -0.831  -0.106  -0.937  -0.016 18.6      4.9      -4.64     0  a346  
LMC 249 BSDL2898                   5:43:34.15 -69:15:16.9 13.840   0.015  -0.824  0.005   0.055  0.015  -0.769  0.015   0.217  0.031   -5.043  -0.913  -0.075  -0.988   0.120 11.6      4.7      -4.25     1  a346  
LMC 250 BRHT15b                    5:32:17.79 -69:15:02.1 12.284   0.008  -0.510  0.005   0.412  0.009  -0.098  0.008   0.483  0.013   -6.599  -0.599   0.282  -0.318   0.387 16.2      9.3      -6.29     0  a346  
LMC 251 SL557,BRHT15a,KMK88-71     5:32:07.91 -69:14:31.1 12.269   0.008  -0.818  0.003  -0.045  0.008  -0.863  0.008   0.046  0.016   -6.614  -0.908  -0.175  -1.082  -0.050 16.2      4.1      -5.83     0  a346  
LMC 252 HS333,KMK88-62             5:30:36.17 -69:14:00.6 12.961   0.020  -0.394  0.010   0.275  0.021  -0.120  0.020   0.411  0.032   -5.922  -0.484   0.145  -0.339   0.314 23.2     10.2      -5.93     1  a346  
LMC 253 H88-329,KMHK1297           5:43:44.59 -69:13:26.8 13.365   0.011  -0.792  0.004   0.012  0.011  -0.779  0.011   0.048  0.024   -5.518  -0.881  -0.118  -0.999  -0.048 11.6      4.3      -4.81     1  a346  
LMC 254 NGC2092,ESO57SC22,         5:41:22.66 -69:13:24.1 11.997   0.007  -0.509  0.004   0.613  0.008   0.104  0.007   0.657  0.011   -6.886  -0.599   0.483  -0.116   0.561 25.5      5.0      -5.91     0  a346  
LMC 255 NGC2100,SL662,ESO57SC25,   5:42:07.80 -69:12:43.6  9.194   0.002  -0.608  0.001   0.275  0.002  -0.333  0.002   0.311  0.004   -9.689  -0.697   0.145  -0.553   0.215 46.4     10.6      -9.78     0  a346  
LMC 256 LT-delta,BRHT17a,KMK88-88  5:36:11.00 -69:11:45.9 11.035   0.005  -0.679  0.002   0.206  0.005  -0.472  0.005   0.227  0.008   -7.848  -0.768   0.076  -0.692   0.131 23.2     15.7      -7.89     0  a346  
LMC 257 HDE269828,Sk-69o209a,      5:36:00.37 -69:11:50.5 10.915   0.004  -0.794  0.002   0.106  0.004  -0.688  0.004   0.084  0.008   -7.968  -0.883  -0.024  -0.908  -0.012 23.2      5.8      -6.77     0  a346  
LMC 258 BSDL2586                   5:36:54.00 -69:11:38.0 11.509   0.004  -0.817  0.002   0.237  0.004  -0.580  0.004   0.163  0.008   -7.374  -0.907   0.107  -0.800   0.067 11.6     15.7      -7.42     0  a346  
LMC 259 NGC2009,SL534,ESO56SC140,  5:30:59.85 -69:10:54.4 10.836   0.005  -0.645  0.003   0.334  0.006  -0.311  0.005   0.473  0.008   -8.047  -0.735   0.204  -0.531   0.376 34.8     12.6      -8.46     0  a346  
LMC 260 HS390,KMHK1239             5:41:30.00 -69:11:06.0 14.494   0.022  -0.569  0.009   0.227  0.023  -0.342  0.022   0.200  0.049   -4.389  -0.659   0.097  -0.562   0.104 11.6     15.7      -4.44     1  a346  
LMC 261 NGC2108,SL686,ESO57SC33,   5:43:56.96 -69:10:49.8 12.339   0.013   0.095  0.009   0.577  0.015   0.672  0.013   0.428  0.022   -6.544   0.005   0.447   0.452   0.332 30.2    939.6     -10.06     0  a346  
LMC 262 BSDL2794                   5:41:10.00 -69:10:43.9 13.331   0.010   0.179  0.006   0.708  0.011   0.887  0.010   0.463  0.019   -5.552   0.090   0.578   0.668   0.367 11.6   2000.0      -9.7      0  a346  
LMC 263 H88-326                    5:43:29.79 -69:09:48.5 14.740   0.030  -0.201  0.019   0.559  0.034   0.358  0.030   0.420  0.058   -4.143  -0.291   0.429   0.138   0.324 11.6    917.5      -7.62     0  a346  
LMC 264 BSDL2320                   5:33:40.16 -69:06:48.5 12.091   0.005  -0.641  0.002   0.211  0.005  -0.430  0.005   0.112  0.011   -6.792  -0.731   0.081  -0.649   0.016 13.9      6.6      -5.53     0  a346  
LMC 265 HS336                      5:30:57.44 -69:06:27.7 15.116   0.053  -0.364  0.027   0.231  0.057  -0.133  0.053   0.345  0.109   -3.767  -0.453   0.101  -0.352   0.248 11.6     43.0      -4.96     0  a346  
LMC 266 M-OB1,H88-301              5:38:16.00 -69:03:58.0 10.729   0.010  -0.474  0.004   0.316  0.010  -0.158  0.010   0.341  0.014   -8.154  -0.563   0.186  -0.378   0.245 27.8      9.6      -8.00     0  a346  
LMC 267 H88-313                    5:41:22.16 -69:03:42.9 14.571   0.027  -0.328  0.013   0.330  0.028   0.002  0.027   0.177  0.059   -4.312  -0.417   0.200  -0.218   0.081 11.6     15.4      -4.37     1  a346  
LMC 268 H88-320,KMHK1248           5:41:59.59 -69:02:49.1 14.651   0.027  -0.411  0.012   0.180  0.028  -0.232  0.027   0.025  0.067   -4.232  -0.501   0.050  -0.451  -0.071 11.6     33.2      -5.27     1  a346  
LMC 269 KMK88-60                   5:29:55.94 -69:00:48.3 13.781   0.020  -0.714  0.009  -0.058  0.021  -0.772  0.020  -0.040  0.046   -5.102  -0.804  -0.188  -0.992  -0.136 11.6      3.5      -4.04     0  a346  
LMC 270 BSDL2824                   5:41:43.66 -69:00:17.5 14.321   0.020  -0.338  0.008   0.214  0.020  -0.125  0.020   0.218  0.042   -4.562  -0.428   0.084  -0.344   0.122 11.6     45.8      -5.81     0  a346  
LMC 271 KMK88-76                   5:34:19.95 -68:59:12.8 14.210   0.024  -0.126  0.011   0.376  0.025   0.250  0.024   0.356  0.041   -4.673  -0.216   0.246   0.030   0.260 11.6    162.2      -6.83     0  a346  
LMC 272 KMK88-82                   5:35:38.46 -68:58:55.9 13.515   0.013  -0.749  0.005   0.058  0.013  -0.691  0.013  -0.007  0.028   -5.368  -0.838  -0.072  -0.910  -0.103 11.6      4.9      -4.49     0  a346  
LMC 273 BRHT16b,KMHK1131           5:36:10.00 -68:55:40.0 10.306   0.002  -0.317  0.001   0.649  0.002   0.332  0.002   0.261  0.004   -8.577  -0.407   0.519   0.112   0.165 13.9   1000.0     -12.13     0  a346  
LMC 274 NGC2093,SL657,ESO56SC23,   5:41:49.00 -68:55:15.0 11.566   0.010  -0.560  0.004   0.270  0.010  -0.290  0.010   0.362  0.019   -7.317  -0.649   0.140  -0.509   0.265 46.4     10.0      -7.31     0  a346  
LMC 275 SL601,BRHT16a,KMHK1130     5:36:10.00 -68:54:41.9 11.749   0.005  -0.736  0.002   0.332  0.005  -0.405  0.005   0.583  0.008   -7.134  -0.826   0.202  -0.624   0.487 13.9      7.1      -5.98     0  a346  
LMC 276 BSDL2300                   5:33:19.00 -68:53:32.0 13.020   0.009   0.032  0.005   0.683  0.010   0.716  0.009   0.395  0.016   -5.863  -0.057   0.553   0.496   0.299 11.6   1000.0      -9.4      0  a346  
LMC 277 KMK88-92,H88-299           5:38:15.57 -68:53:45.1 15.720   0.071  -0.001  0.032   0.410  0.073   0.409  0.072   0.258  0.158   -3.163  -0.091   0.280   0.189   0.162 11.6    290.2      -5.77     1  a346  
LMC 278 KMHK1047                   5:32:18.00 -68:52:28.0 12.233   0.009  -0.259  0.004   0.271  0.009   0.011  0.009   0.192  0.020   -6.650  -0.349   0.141  -0.208   0.096 23.2     15.6      -6.70     0  a346  
LMC 279 KMHK1112                   5:35:16.57 -68:52:13.9 15.117   0.042   0.229  0.031   0.835  0.049   1.064  0.042   0.642  0.070   -3.766   0.140   0.705   0.844   0.546 11.6   2999.9      -8.33     2  a346  
LMC 280 H88-309,KMHK1230           5:41:12.00 -68:51:56.9 12.394   0.006  -0.618  0.002   0.089  0.006  -0.529  0.006   0.046  0.014   -6.489  -0.708  -0.041  -0.748  -0.050 13.9      5.1      -5.38     0  a346  
LMC 281 KMK88-84,KMHK1133          5:36:19.98 -68:51:55.0 15.261   0.048  -0.145  0.020   0.289  0.049   0.144  0.048   0.156  0.101   -3.622  -0.235   0.159  -0.076   0.060 11.6    185.0      -5.91     2  a346  
LMC 282 KMK88-81                   5:35:39.00 -68:51:41.0 12.465   0.007  -0.884  0.003  -0.083  0.007  -0.967  0.007  -0.052  0.015   -6.418  -0.974  -0.213  -1.187  -0.148 11.6      2.8      -5.64     0  a346  
LMC 283 SL585,BRHT39a,KMHK1099     5:34:30.20 -68:50:25.7 12.022   0.005  -0.033  0.003   0.601  0.006   0.568  0.005   0.351  0.009   -6.861  -0.123   0.471   0.348   0.255 11.6    972.2     -10.40     0  a346  
LMC 284 H88-312,KMHK1238           5:41:33.13 -68:50:18.9 14.624   0.028  -0.530  0.009   0.046  0.028  -0.484  0.028  -0.102  0.080   -4.259  -0.620  -0.084  -0.704  -0.198 11.6     19.5      -4.99     0  a346  
LMC 285 SL541,KMK88-63             5:31:18.17 -68:48:59.8 14.135   0.024  -0.294  0.013   0.229  0.026  -0.065  0.024   0.206  0.048   -4.748  -0.384   0.099  -0.285   0.110 11.6     15.7      -4.80     0  a346  
LMC 286 SL607,KMHK1137             5:36:31.36 -68:48:44.6 13.221   0.019   0.143  0.015   0.541  0.023   0.684  0.019   0.449  0.033   -5.662   0.053   0.411   0.464   0.353 18.6    890.4      -9.12     0  a346  
LMC 287 H88-323,KMHK1279           5:42:52.11 -68:47:24.7 14.707   0.030   0.085  0.020   0.608  0.034   0.694  0.030   0.589  0.052   -4.176  -0.005   0.478   0.474   0.493 11.6    974.7      -7.72     0  a346  
LMC 288 KMK88-69                   5:31:53.74 -68:47:08.5 14.006   0.017  -0.100  0.008   0.344  0.018   0.244  0.017   0.345  0.034   -4.877  -0.190   0.214   0.024   0.249 11.6    190.6      -7.18     1  a346  
LMC 289 SL629,KMHK1169             5:38:21.98 -68:46:50.6 14.429   0.025   0.178  0.015   0.779  0.028   0.956  0.025   0.512  0.045   -4.454   0.088   0.649   0.737   0.416 11.6   2999.2      -9.02     0  a346  
LMC 290 KMK88-68,KMHK1033          5:31:54.90 -68:46:06.1 15.254   0.057  -0.415  0.019  -0.032  0.057  -0.447  0.057  -0.189  0.162   -3.629  -0.504  -0.162  -0.667  -0.286 11.6      3.4      -2.61     2  a346  
LMC 291 BSDL2884                   5:43:06.96 -68:45:01.8 13.682   0.012  -0.346  0.005   0.531  0.012   0.186  0.012   0.413  0.025   -5.201  -0.435   0.401  -0.034   0.317 11.6      8.0      -4.44     0  a346  
LMC 292 KMK88-86                   5:36:30.84 -68:44:36.8 14.448   0.024  -0.588  0.008   0.095  0.024  -0.493  0.024   0.005  0.060   -4.435  -0.678  -0.035  -0.712  -0.091 11.6      5.2      -3.25     0  a346  
LMC 293 BM10                       5:43:08.35 -68:43:36.0 15.265   0.050   0.143  0.026   0.619  0.053   0.762  0.050   0.429  0.092   -3.618   0.053   0.489   0.542   0.333 11.6    991.8      -7.18     2  a346  
LMC 294 SL615,KMHK1143             5:37:04.12 -68:43:26.0 13.930   0.016   0.002  0.015   0.776  0.021   0.778  0.016   0.492  0.030   -4.953  -0.088   0.646   0.558   0.395 11.6   3000.0      -9.5      0  a346  
LMC 295 KMK88-72                   5:33:16.18 -68:42:58.2 15.144   0.047   0.034  0.020   0.289  0.049   0.323  0.047   0.123  0.097   -3.739  -0.056   0.159   0.103   0.027 11.6    325.0      -6.42     0  a346  
LMC 296 HS357,KMHK1097             5:34:31.00 -68:41:48.0 14.892   0.039  -0.432  0.018   0.132  0.041  -0.300  0.039   0.012  0.096   -3.991  -0.522   0.002  -0.520  -0.084 11.6      5.8      -2.78     1  a346  
LMC 297 SL594,KMHK1117             5:35:25.67 -68:41:28.3 14.263   0.023  -0.023  0.012   0.524  0.025   0.501  0.023   0.425  0.041   -4.620  -0.113   0.394   0.281   0.328 11.6    870.0      -8.06     0  a346  
LMC 298 BSDL2215                   5:32:01.21 -68:40:21.8 13.165   0.010  -0.901  0.003  -0.068  0.010  -0.969  0.010   0.013  0.024   -5.718  -0.991  -0.198  -1.189  -0.083 11.6      3.9      -4.78     0  a346  
LMC 299 SL596,KMHK1123             5:35:42.40 -68:40:05.9 14.286   0.032  -0.327  0.011   0.140  0.032  -0.188  0.032  -0.213  0.092   -4.597  -0.417   0.010  -0.407  -0.309 16.2      6.3      -3.33     0  a346  
LMC 300 SL580,KMHK1086             5:34:11.00 -68:35:27.9 13.926   0.021  -0.007  0.011   0.295  0.023   0.288  0.021   0.346  0.043   -4.957  -0.097   0.165   0.068   0.249 13.9    272.3      -7.53     0  a346  
LMC 301 HS374,KMHK1165             5:38:17.00 -68:33:59.0 14.657   0.027  -0.305  0.011   0.266  0.028  -0.039  0.027   0.326  0.056   -4.226  -0.395   0.136  -0.258   0.230 11.6     15.5      -4.28     0  a346  
LMC 302 SL606,KMHK1136             5:36:33.80 -68:33:54.0 13.451   0.015  -0.266  0.006   0.186  0.015  -0.079  0.015   0.097  0.035   -5.432  -0.355   0.056  -0.299   0.001 16.2      6.5      -4.16     0  a346  
LMC 303 BCDSP7                     5:31:47.52 -68:33:25.3 13.160   0.010  -0.813  0.003   0.049  0.010  -0.764  0.010   0.044  0.024   -5.723  -0.903  -0.081  -0.983  -0.052 11.6      4.2      -4.98     0  a346  
LMC 304 SL583,KMHK1088             5:34:15.91 -68:32:32.8 13.008   0.017  -0.481  0.007   0.268  0.017  -0.212  0.017   0.213  0.037   -5.875  -0.570   0.138  -0.432   0.117 27.8      9.8      -5.81     0  a346  
LMC 305 HS378,KMHK1183             5:39:13.00 -68:30:00.9 15.170   0.040  -0.431  0.016   0.074  0.041  -0.357  0.040   0.130  0.106   -3.713  -0.521  -0.056  -0.577   0.034 11.6     19.5      -4.45     1  a346  
LMC 306 KMHK985                    5:30:16.00 -68:27:30.0 14.002   0.022  -0.209  0.007   0.136  0.022  -0.073  0.022   0.244  0.040   -4.881  -0.299   0.006  -0.293   0.148 11.6     16.0      -4.94     0  a346  
LMC 307 NGC2088,SL652,ESO57SC20,   5:41:00.44 -68:27:50.6 12.336   0.010  -0.380  0.005   0.272  0.011  -0.108  0.010   0.352  0.019   -6.547  -0.470   0.142  -0.328   0.256 25.5     10.0      -6.55     0  a346  
LMC 308 NGC2096,SL664,ESO57SC27,   5:42:17.00 -68:27:30.0 11.337   0.004  -0.277  0.002   0.501  0.004   0.224  0.004   0.473  0.007   -7.546  -0.366   0.371   0.005   0.377 23.2      8.3      -6.89     0  a346  
LMC 309 KMHK1174                   5:38:44.00 -68:26:44.0 14.289   0.019  -0.666  0.007  -0.003  0.019  -0.669  0.019   0.062  0.049   -4.594  -0.756  -0.133  -0.889  -0.034 11.6      5.0      -3.62     0  a346  
LMC 310 KMHK1167                   5:38:22.00 -68:24:22.0 15.677   0.061   0.111  0.037   0.634  0.067   0.745  0.062   0.426  0.119   -3.206   0.022   0.504   0.526   0.330 11.6    992.0      -6.77     2  a346  
LMC 311 KMHK1251                   5:42:07.12 -68:21:46.9 12.839   0.009  -0.731  0.003  -0.001  0.009  -0.732  0.009  -0.002  0.022   -6.044  -0.821  -0.131  -0.952  -0.099 16.2      4.9      -5.18     0  a346  
LMC 312 SL588,KMHK1101             5:34:40.16 -68:18:15.7 13.447   0.026   0.184  0.011   0.433  0.027   0.617  0.026   0.381  0.051   -5.436   0.095   0.303   0.397   0.285 27.8    609.0      -8.60     0  a346  
LMC 313 NGC2098,SL667,ESO57SC28,   5:42:30.00 -68:16:28.9 10.891   0.004  -0.597  0.002   0.200  0.004  -0.397  0.004   0.289  0.009   -7.992  -0.686   0.070  -0.617   0.193 34.8     10.0      -7.99     0  a346  
LMC 314 BSDL2614                   5:37:25.73 -69:21:40.9 13.265   0.012  -0.898  0.005  -0.046  0.012  -0.944  0.012  -0.040  0.028   -5.618  -0.988  -0.176  -1.163  -0.136 11.6      4.0      -4.75     2  a346  
LMC 315 BSDL2704                   5:39:31.45 -69:26:05.2 13.410   0.013  -0.940  0.005  -0.010  0.013  -0.950  0.013   0.062  0.028   -5.473  -1.029  -0.140  -1.170  -0.035 11.6      3.7      -4.36     2  a346  
LMC 316 BSDL2726                   5:39:56.08 -69:24:21.6 12.711   0.009  -0.744  0.004  -0.054  0.009  -0.798  0.009   0.043  0.017   -6.172  -0.834  -0.184  -1.018  -0.054 11.6      3.7      -4.06     2  a346  
LMC 317 BSDL2747                   5:40:12.98 -69:24:05.3 11.467   0.004  -0.451  0.002   0.495  0.004   0.045  0.004   0.323  0.007   -7.416  -0.540   0.365  -0.175   0.227 11.6      8.3      -6.75     2  a346  
LMC 318 BSDL2721                   5:39:50.03 -69:23:13.9 12.707   0.008  -0.811  0.003   0.150  0.008  -0.661  0.008   0.109  0.017   -6.176  -0.901   0.020  -0.881   0.013 11.6      6.1      -4.94     2  a346  
LMC 319 BSDL2786                   5:40:56.47 -69:27:49.1 13.923   0.016  -0.713  0.006   0.084  0.016  -0.629  0.016   0.016  0.038   -4.960  -0.803  -0.046  -0.849  -0.080 11.6      5.0      -4.03     2  a346  
LMC 320 H88-316                    5:41:37.21 -69:13:49.2 14.314   0.024  -0.623  0.010   0.158  0.025  -0.465  0.024   0.124  0.052   -4.569  -0.712   0.028  -0.685   0.028 11.6     16.2      -4.65     2  a346  
LMC 321 BSDL2768                   5:40:39.54 -69:15:31.2 14.296   0.023  -0.750  0.010   0.148  0.024  -0.602  0.023   0.146  0.050   -4.587  -0.840   0.018  -0.821   0.049 11.6      6.1      -3.35     2  a346  
LMC 322 BSDL2402                   5:34:24.61 -69:05:58.7 12.453   0.006  -0.349  0.002   0.410  0.006   0.060  0.006   0.259  0.012   -6.430  -0.439   0.280  -0.159   0.163 11.6     15.1      -6.54     2  a346  
LMC 323 BSDL2311                   5:33:28.61 -69:17:30.7 14.934   0.041  -0.013  0.024   0.452  0.045   0.439  0.041   0.327  0.073   -3.949  -0.103   0.322   0.220   0.230 11.6    681.0      -7.19     2  a346  
LMC 324 BSDL2137                   5:31:21.29 -69:16:00.0 13.316   0.013  -0.891  0.005  -0.020  0.013  -0.911  0.013  -0.123  0.031   -5.567  -0.980  -0.150  -1.130  -0.219 11.6      4.0      -4.70     2  a346  
LMC 325 HS74,KMHK339               4:57:00.40 -68:44:59.2 12.323   0.009  -0.754  0.003  -0.080  0.009  -0.834  0.009   0.131  0.020   -6.560  -0.844  -0.210  -1.054   0.035 23.2      3.0      -5.72     0  a588  
LMC 326 HS37,KMHK139               4:50:28.90 -68:42:42.1 14.139   0.028   0.164  0.019   0.714  0.032   0.878  0.028   0.550  0.056   -4.744   0.075   0.584   0.659   0.454 18.6   1000.0      -8.30     0  a588  
LMC 327 H88-28,H80F1-22            4:55:07.15 -68:41:50.3 14.212   0.022  -0.191  0.010   0.347  0.023   0.156  0.022   0.340  0.042   -4.671  -0.281   0.217  -0.064   0.244 11.6    120.0      -6.59     0  a588  
LMC 328 H88-45,H80F1-30,KMHK321    4:56:40.78 -68:39:59.6 14.124   0.019  -0.199  0.009   0.117  0.020  -0.082  0.019   0.205  0.044   -4.759  -0.289  -0.013  -0.302   0.109 11.6     27.5      -5.72     0  a588  
LMC 329 NGC1732,SL77,ESO56SC17,    4:53:11.80 -68:39:01.1 12.228   0.010  -0.236  0.003   0.111  0.010  -0.125  0.010   0.133  0.022   -6.655  -0.326  -0.019  -0.344   0.037 27.8     16.2      -6.73     0  a588  
LMC 330 BSDL73                     4:50:17.73 -68:38:20.4 14.041   0.018  -0.629  0.005  -0.066  0.018  -0.696  0.018   0.007  0.043   -4.842  -0.719  -0.196  -0.915  -0.089 11.6      3.4      -3.82     1  a588  
LMC 331 KMHK423                    5:00:28.92 -68:38:27.9 14.764   0.035   0.382  0.025   0.604  0.040   0.985  0.035   0.519  0.059   -4.119   0.292   0.474   0.766   0.422 11.6    973.0      -7.67     0  a588  
LMC 332 KMHK381e                   4:58:51.01 -68:38:07.8 15.300   0.056   0.200  0.035   0.536  0.062   0.736  0.057   0.155  0.116   -3.583   0.110   0.406   0.516   0.059 11.6    762.4      -6.91     1  a588  
LMC 333 H88-17,H80F1-14,KMHK230    4:54:01.20 -68:37:57.1 15.593   0.063   0.039  0.032   0.339  0.067   0.377  0.063  -0.097  0.182   -3.290  -0.051   0.209   0.158  -0.193 11.6    335.1      -5.99     1  a588  
LMC 334 H88-46,H80F1-31,KMHK319    4:56:39.65 -68:38:08.4 14.265   0.022  -0.007  0.012   0.397  0.024   0.390  0.022   0.320  0.042   -4.618  -0.097   0.267   0.170   0.224 11.6    298.4      -7.24     0  a588  
LMC 335 H88-58,H80F1-36            4:58:12.48 -68:34:46.5 15.140   0.041   0.480  0.033   0.610  0.049   1.090  0.042   0.593  0.073   -3.743   0.390   0.480   0.871   0.497 11.6    975.9      -7.29     1  a588  
LMC 336 H88-51,H80F1-34,KMHK359    4:57:54.73 -68:34:37.1 14.104   0.041   0.122  0.019   0.249  0.043   0.372  0.041   0.354  0.080   -4.779   0.033   0.119   0.152   0.258 23.2     10.1      -4.78     2  a588  
LMC 337 H88-36,H80F1-28,KMHK293    4:55:46.44 -68:33:04.9 15.286   0.050  -0.407  0.018   0.129  0.051  -0.278  0.050   0.088  0.109   -3.597  -0.497  -0.001  -0.498  -0.008 11.6      6.0      -2.37     1  a588  
LMC 338 HS92,KMHK467               5:02:18.00 -68:32:42.0 15.271   0.046   0.347  0.040   0.786  0.057   1.133  0.047   0.482  0.089   -3.612   0.257   0.656   0.913   0.386 11.6   2999.2      -8.18     2  a588  
LMC 339 SL105,KMHK280              4:55:24.00 -68:32:28.9 12.033   0.010  -0.131  0.005   0.201  0.011   0.070  0.010   0.248  0.022   -6.850  -0.220   0.071  -0.150   0.152 34.8     48.1      -8.14     0  a588  
LMC 340 H88-20,H80F1-16,KMHK244    4:54:27.00 -68:31:02.0 13.268   0.011  -0.068  0.005   0.190  0.011   0.123  0.011   0.190  0.023   -5.615  -0.157   0.060  -0.097   0.094 11.6     32.6      -6.64     0  a588  
LMC 341 KMHK245                    4:54:27.61 -68:27:37.3 13.633   0.015  -0.305  0.008   0.458  0.016   0.153  0.015   0.510  0.025   -5.250  -0.395   0.328  -0.066   0.414 11.6      7.6      -4.26     0  a588  
LMC 342 HS48,KMHK177               4:52:08.58 -68:27:00.8 15.379   0.053   0.077  0.026   0.307  0.056   0.384  0.053   0.167  0.119   -3.504  -0.012   0.177   0.165   0.070 11.6    367.5      -6.27     1  a588  
LMC 343 KMHK424                    5:00:31.70 -68:27:21.0 12.802   0.008  -0.527  0.003   0.110  0.008  -0.417  0.008   0.169  0.016   -6.081  -0.617  -0.020  -0.637   0.072 11.6     17.7      -6.54     0  a588  
LMC 344 BSDL305                    4:57:06.70 -68:25:04.3 10.989   0.004  -0.863  0.002   0.017  0.004  -0.846  0.004   0.041  0.008   -7.894  -0.952  -0.113  -1.065  -0.055 23.2      4.1      -7.08     0  a588  
LMC 345 SL134,KMHK349              4:57:30.00 -68:21:46.9 12.183   0.007  -0.450  0.004   0.262  0.008  -0.188  0.007   0.230  0.015   -6.700  -0.540   0.132  -0.407   0.134 23.2     15.5      -6.75     0  a588  
LMC 346 BSDL189                    4:54:14.00 -68:18:26.0 15.634   0.061   0.261  0.035   0.550  0.066   0.812  0.062   0.440  0.118   -3.249   0.171   0.420   0.592   0.344 11.6    956.4      -6.78     2  a588  
LMC 347 SL92,KMHK240               4:54:27.33 -68:14:53.1 13.864   0.021   0.040  0.014   0.609  0.024   0.650  0.021   0.520  0.035   -5.019  -0.049   0.479   0.430   0.424 16.2    974.7      -8.56     0  a588  
LMC 348 NGC1768,SL127,ESO56SC32,   4:57:03.12 -68:14:56.0 13.657   0.017  -0.521  0.006  -0.030  0.017  -0.551  0.017   0.087  0.036   -5.226  -0.611  -0.160  -0.771  -0.009 13.9      3.5      -4.16     0  a588  
LMC 349 SL76,KMHK206               4:53:09.00 -68:12:41.0 11.850   0.009  -0.159  0.004   0.205  0.009   0.047  0.009   0.143  0.020   -7.033  -0.248   0.075  -0.173   0.046 34.8      6.6      -5.77     0  a588  
LMC 350 SL139,KMHK358              4:57:56.00 -68:11:58.0 14.174   0.028   0.201  0.015   0.477  0.030   0.678  0.028   0.241  0.058   -4.709   0.111   0.347   0.458   0.144 18.6    699.0      -7.97     0  a588  
LMC 351 NGC1749,SL93,ESO56SC26,    4:54:56.61 -68:11:22.3 12.874   0.018  -0.238  0.009   0.300  0.019   0.062  0.018   0.293  0.035   -6.009  -0.327   0.170  -0.158   0.197 30.2     92.1      -7.72     0  a588  
LMC 352 SL119,KMHK316              4:56:38.11 -68:09:53.3 12.720   0.011   0.288  0.008   0.641  0.013   0.928  0.011   0.543  0.020   -6.163   0.198   0.511   0.709   0.447 23.2   1000.0      -9.72     0  a588  
LMC 353 H88-52,KMHK365             4:58:10.74 -68:03:40.1 14.451   0.047   0.309  0.028   0.487  0.052   0.796  0.047   0.579  0.080   -4.432   0.220   0.357   0.576   0.483 23.2    884.1      -7.89     1  a588  
