#
# Glatt et al. (2010); http://vizier.u-strasbg.fr/viz-bin/VizieR?-source=J/A%2BA/517/A50
#
# l: limit uncertainty error flag
#
# q  : Class code as follows:
# 1 =	objects having Δ(log(age(yr)))<0.3
# 2 =	objects having 0.3 <Δ(Log(Age(yr)))<0.5
# 3 =	objects having Δ(Log(Age(yr)))>0.5
#
#
#Name    n  E(B-V)     R   l   Age  q   Age2   RAJ2000   DEJ2000    Vmag    e    SimbadName         Cross-ID                                      
#             mag   arcmin     [yr]     [yr]   "h:m:s"   "d:m:s"     mag   mag                                                                    
LMC2391     0.050   0.260     8.40 2  99.99  05 23 58  -66 39 47  16.060  0.12  BSDL1509           BSDL1509                                      
LMC2392     0.050   0.240     8.10 1  99.99  05 24 01  -72 01 26  14.850  0.12  BSDL1562           BSDL1562                                      
LMC2399 *   0.050   0.200     8.40 2  99.99  05 24 21  -65 54 17  16.810  0.12  BSDL1525           BSDL1525                                      
LMC2426     0.100   0.380     7.70 1  99.99  05 25 31  -66 15 36  13.060  0.11  BSDL1593           BSDL1593                                      
LMC2429     0.100   0.240     8.60 2  99.99  05 25 33  -66 36 18  16.780  0.12  BSDL1600           BSDL1600                                      
LMC2430     0.050   0.200     8.70 2  99.99  05 25 34  -69 09 21  16.900  0.13  BSDL1629           BSDL1629                                      
LMC2431     0.050   0.220     8.70 2  99.99  05 25 34  -66 54 47  17.100  0.12  BSDL1603           BSDL1603                                      
LMC2438 *   0.100   0.200     8.00 1  99.99  05 25 47  -66 18 09  14.400  0.11  BSDL1610           BSDL1610                                      
LMC2441 *   0.050   0.240     7.90 1  99.99  05 25 55  -66 17 35  14.760  0.11  BSDL1622           BSDL1622                                      
LMC2442     0.050   0.410     8.10 1  99.99  05 25 56  -66 11 03  13.780  0.11  BSDL1624           BSDL1624                                      
LMC2447     0.050   0.260     8.00 1  99.99  05 26 06  -67 10 57  12.170  0.12  BSDL1657           BSDL1657                                      
LMC2449     0.050   0.190     8.40 2  99.99  05 26 07  -67 59 18  15.770  0.12  BSDL1668           BSDL1668                                      
LMC2459 *   0.050   0.280     7.70 1  99.99  05 26 22  -66 22 55  14.000  0.11  BSDL1671           BSDL1671                                      
LMC2463 *   0.100   0.290     8.20 1  99.99  05 26 26  -67 37 23  15.760  0.12  BSDL1695           BSDL1695                                      
LMC2467     0.050   0.430     8.00 1  99.99  05 26 30  -66 34 55  15.300  0.12  BSDL1691           BSDL1691                                      
LMC2470     0.050   0.250     8.40 2  99.99  05 26 40  -71 50 28  15.710  0.12  BSDL1782           BSDL1782                                      
LMC2471     0.050   0.230     7.80 3  99.99  05 26 43  -68 57 50  13.920  0.13  BSDL1745           BSDL1745                                      
LMC2479 *   0.050   0.200     7.90 3  99.99  05 26 56  -66 00 58  19.660  0.12  BSDL1729           BSDL1729                                      
LMC2486 *   0.020   0.190     7.90 3  99.99  05 27 06  -67 27 36  14.150  0.12  BSDL1760           BSDL1760                                      
LMC2488 *   0.020   0.250     7.50 2  99.99  05 27 08  -67 27 55  12.980  0.12  BSDL1764           BSDL1764                                      
LMC2497 *   0.020   0.260     7.50 3  99.99  05 27 34  -70 36 48  12.540  0.14  BSDL1830           BSDL1830                                      
LMC2506 *   0.050   0.400     8.00 1  99.99  05 27 50  -68 24 50  13.710  0.13  [SL63] 491         SL491,KMHK928                                 
LMC2511 *   0.050   0.230     8.20 2  99.99  05 27 56  -71 31 09  15.750  0.12  BSDL1876           BSDL1876                                      
LMC2517 *   0.050   0.470     7.70 2  99.99  05 28 00  -71 50 03  13.810  0.12  [HS66] 311         HS311,KMHK949w                                
LMC2518 *   0.050   0.400     7.90 2  99.99  05 28 00  -71 55 46  15.100  0.12  BSDL1887           BSDL1887                                      
LMC2519 *   0.050   0.240     8.20 1  99.99  05 28 00  -69 00 50  14.150  0.13  BSDL1846           BSDL1846                                      
LMC2522 *   0.070   0.300     8.20 2  99.99  05 28 04  -71 49 48  14.050  0.12  KMHK949            KMHK949e                                      
LMC2524 *   0.070   0.230     7.70 2  99.99  05 28 09  -69 07 37  15.940  0.13  BSDL1860           BSDL1860                                      
LMC2526     0.100   0.450     7.70 1  99.99  05 28 12  -67 07 20  13.690  0.12  KMHK930            KMHK930                                       
LMC2530     0.070   0.300     7.70 1  99.99  05 28 17  -67 28 14  15.880  0.12  BSDL1854           BSDL1854                                      
LMC2532     0.050   0.300     7.60 1  99.99  05 28 26  -68 46 58  13.060  0.12  BSDL1879           BSDL1879                                      
LMC2533     0.100   0.240     7.80 1  99.99  05 28 28  -68 39 01  14.180  0.12  KMHK945            KMHK945                                       
LMC2535 *   0.050   0.440     7.50 2  99.99  05 28 31  -69 08 13  12.950  0.13  BSDL1890           BSDL1890                                      
LMC2538     0.050   0.240     7.60 1  99.99  05 28 50  -67 27 28  12.940  0.12  BSDL1895           BSDL1895                                      
LMC2541     0.050   0.340     8.30 1  99.99  05 28 54  -69 01 39  15.450  0.13  BSDL1910           BSDL1910                                      
LMC2542     0.050   0.350     7.50 2  99.99  05 28 56  -68 47 30  12.370  0.12  KMHK953            KMHK953                                       
LMC2545     0.100   0.360     8.00 1  99.99  05 29 09  -71 48 53  14.310  0.11  KMHK969            KMHK969                                       
LMC2546 *   0.100   0.720     7.40 2  99.99  05 29 10  -68 44 50  11.550  0.12  KMHK955            KMHK955                                       
LMC2547 *   0.100   0.290     7.60 2  99.99  05 29 13  -68 43 40  13.380  0.12  BSDL1929           BSDL1929                                      
LMC2549     0.100   0.340     7.30 2  99.99  05 29 19  -67 16 13  14.110  0.11  BSDL1921           BSDL1921                                      
LMC2550     0.050   0.300     8.50 2  99.99  05 29 19  -66 59 05  16.410  0.12  BSDL1915           BSDL1915                                      
LMC2551     0.050   0.520     7.60 1  99.99  05 29 20  -69 00 21  11.340  0.13  BSDL1938           BSDL1938                                      
LMC2554     0.150   0.290     7.20 3  99.99  05 29 27  -69 09 00  12.100  0.13  BSDL1943           BSDL1943                                      
LMC2555     0.130   0.340     7.60 2  99.99  05 29 27  -67 08 56  14.540  0.11  BSDL1930           BSDL1930                                      
LMC2556 *   0.100   0.360     7.90 2  99.99  05 29 33  -69 23 26  13.470  0.15  BSDL1951           BSDL1951,LOGLE524                             
LMC2562 *   0.100   0.300     7.30 2  99.99  05 29 39  -70 59 02  13.720  0.11  KMHK979            KMHK979,GKK-O101                              
LMC2566 *   0.050   0.700 >   8.80 9  99.99  05 29 52  -72 03 10  13.570  0.12  [HS66] 330         HS330,KMHK996                                 
LMC2571 *   0.030   0.240     7.50 2  99.99  05 29 59  -66 55 55  14.050  0.11  BSDL1958           BSDL1958                                      
LMC2573 *   0.030   0.230     7.90 1  99.99  05 30 03  -66 55 52  14.270  0.11  BSDL1963           BSDL1963                                      
LMC2578 *   0.030   0.250     8.50 3  99.99  05 30 09  -68 57 35  15.850  0.13  BSDL2004           BSDL2004                                      
LMC2580 *   0.050   0.260     8.60 3  99.99  05 30 12  -68 56 19  17.700  0.13  BSDL2011           BSDL2011                                      
LMC2583 *   0.100   1.100     7.50 1  99.99  05 30 22  -65 54 32  11.110  0.12  KMHK981            ESO86SC2,KMHK981                              
LMC2594     0.100   0.250     8.20 2  99.99  05 30 56  -66 40 07  14.860  0.11  BSDL2051           BSDL2051                                      
LMC2595     0.100   0.300     7.70 2  99.99  05 31 00  -69 17 04  12.890  0.14  KMK88 65           KMK88-65                                      
LMC2596 *   0.150   0.240     7.80 1  99.99  05 31 00  -69 21 10  14.760  0.15  BSDL2104           BSDL2104                                      
LMC2597 *   0.150   0.380     8.00 1  99.99  05 31 01  -69 06 08  14.260  0.13  BSDL2097           BSDL2097                                      
LMC2599     0.030   0.550     8.40 1  99.99  05 31 04  -66 11 34  13.800  0.12  BSDL2061           BSDL2061                                      
LMC2602     0.030   0.300     8.60 2  99.99  05 31 08  -67 01 21  13.910  0.11  BSDL2080           BSDL2080,GKK-O245                             
LMC2605     0.030   0.230     8.20 1  99.99  05 31 11  -67 09 08  17.040  0.10  BSDL2087           BSDL2087                                      
LMC2608     0.030   0.330     7.90 2  99.99  05 31 15  -67 10 53  16.650  0.10  BSDL2094           BSDL2094                                      
LMC2610 *   0.030   0.290     8.00 1  99.99  05 31 15  -66 37 10  15.050  0.11  BSDL2086           BSDL2086                                      
LMC2613 *   0.150   0.450     8.00 1  99.99  05 31 18  -68 48 52  12.950  0.12  KMHK1009           KMHK1009                                      
LMC2614 *   0.050   0.220     8.20 1  99.99  05 31 19  -67 05 44  15.230  0.11  BSDL2103           BSDL2103                                      
LMC2616 *   0.050   0.400     8.40 1  99.99  05 31 23  -66 36 20  16.460  0.11  BSDL2105           BSDL2105                                      
LMC2620 *   0.050   0.200     7.30 1  99.99  05 31 39  -67 00 32  13.650  0.11  BSDL2136           BSDL2136                                      
LMC2622     0.100   0.260     8.20 2  99.99  05 31 42  -68 48 51  14.750  0.12  KMK88 66           KMK88-66                                      
LMC2623     0.130   0.380     7.70 1  99.99  05 31 44  -70 48 12  13.320  0.12  KMHK1037           KMHK1037                                      
LMC2628     0.100   0.100     7.90 2  99.99  05 31 53  -67 12 28  15.740  0.10  BSDL2169           BSDL2169                                      
LMC2629 *   0.100   0.190     7.90 1  99.99  05 31 57  -70 41 51  15.180  0.13  BSDL2233           BSDL2233                                      
LMC2631     0.050   0.300     7.80 1  99.99  05 31 59  -66 16 57  13.820  0.11  KMHK1021           KMHK1021                                      
LMC2632     0.050   0.280     8.70 3  99.99  05 32 01  -66 50 57  13.490  0.11  BSDL2180           BSDL2180                                      
LMC2634     0.020   0.340     7.40 3  99.99  05 32 03  -66 03 16  14.010  0.12  BSDL2171           BSDL2171                                      
LMC2643     0.050   0.290     7.80 1  99.99  05 32 36  -67 31 44  13.650  0.11  KMHK1050           KMHK1050                                      
LMC2644     0.050   0.240     7.90 3  99.99  05 32 40  -67 10 10  19.780  0.11  BSDL2245           BSDL2245                                      
LMC2651     0.050   0.250     8.10 1  99.99  05 33 02  -68 57 02  16.450  0.13  BSDL2276           BSDL2276                                      
LMC2652     0.250   0.450     7.90 1  99.99  05 33 07  -68 45 34  13.110  0.12  KMK88 73           KMK88-73,KMHK1060                             
LMC2656     0.050   0.300     7.10 1  99.99  05 33 17  -67 31 13  12.330  0.12  BSDL2283           BSDL2283                                      
LMC2659     0.150   0.490     7.80 2  99.99  05 33 20  -68 49 48  12.750  0.12  KMK88 74           KMK88-74                                      
LMC2663     0.100   0.300     7.60 1  99.99  05 33 33  -67 30 01  13.620  0.12  BSDL2302           BSDL2302                                      
LMC2670     0.100   0.430     8.00 2  99.99  05 33 52  -67 40 47  14.570  0.12  KMHK1075           KMHK1075                                      
LMC2673 *   0.100   0.230     8.00 1  99.99  05 34 03  -66 50 35  14.870  0.11  BSDL2329           BSDL2329                                      
LMC2674     0.050   0.200     8.20 1  99.99  05 34 04  -71 43 36  16.100  0.11  BSDL2417           BSDL2417                                      
LMC2675     0.050   0.230     7.10 3  99.99  05 34 04  -66 47 25  12.620  0.11  BSDL2335           BSDL2335                                      
LMC2677     0.130   0.410     8.00 1  99.99  05 34 09  -67 31 44  15.400  0.12  KMHK1082           KMHK1082                                      
LMC2678 *   0.130   0.200     8.20 1  99.99  05 34 09  -67 46 08  16.390  0.12  BSDL2354           BSDL2354                                      
LMC2683     0.150   0.290     7.50 1  99.99  05 34 15  -69 02 37  11.800  0.13  BSDL2385           BSDL2385                                      
LMC2684     0.100   0.400     8.00 1  99.99  05 34 17  -67 47 49  14.840  0.11  BSDL2368           BSDL2368                                      
LMC2687     0.050   0.280     8.30 2  99.99  05 34 23  -65 22 44  15.550  0.14  BSDL2350           BSDL2350                                      
LMC2688     0.200   0.290     7.50 1  99.99  05 34 24  -69 06 09  12.500  0.13  BSDL2402           BSDL2402                                      
LMC2694     0.050   0.250     7.80 2  99.99  05 34 33  -66 01 27  14.930  0.12  BSDL2376           BSDL2376                                      
LMC2700     0.050   0.430     7.90 2  99.99  05 34 42  -66 38 36  13.180  0.11  KMHK1093           KMHK1093                                      
LMC2701     0.020   0.280     7.30 2  99.99  05 34 43  -66 21 16  13.510  0.11  BSDL2395           BSDL2395                                      
LMC2706 *   0.020   0.230     8.60 1  99.99  05 35 07  -65 18 07  16.060  0.14  BSDL2427           BSDL2427                                      
LMC2707 *   0.020   0.260     7.60 1  99.99  05 35 18  -66 54 33  14.250  0.11  BSDL2455           BSDL2455                                      
LMC2709 *   0.020   0.510     8.80 3  99.99  05 35 37  -68 28 01  16.840  0.12  KMHK1118           KMHK1118                                      
LMC2711 *   0.050   0.720     7.20 1  99.99  05 35 38  -68 51 32  11.270  0.12  KMHK1122           KMHK1122                                      
LMC2713     0.050   0.290     7.70 1  99.99  05 35 41  -66 32 35  13.380  0.11  KMHK1115           KMHK1115                                      
LMC2717     0.080   0.340     7.20 1  99.99  05 35 56  -67 27 32  11.460  0.12  BSDL2507           BSDL2507                                      
LMC2718 *   0.050   0.240     7.70 2  99.99  05 36 00  -66 53 07  14.570  0.10  BSDL2508           BSDL2508                                      
LMC2722 *   0.020   0.280     7.40 3  99.99  05 36 12  -66 52 19  14.490  0.10  BSDL2520           BSDL2520                                      
LMC2730     0.200   0.300     7.50 3  99.99  05 36 32  -69 27 21  13.250  0.14  BSDL2565           BSDL2565                                      
LMC2733     0.020   0.400     7.30 2  99.99  05 36 37  -67 27 18  12.580  0.11  BSDL2551           BSDL2551                                      
LMC2735 *   0.080   0.240     7.70 2  99.99  05 36 43  -69 39 04  14.120  0.13  BSDL2575           BSDL2575                                      
LMC2743     0.100   0.490     7.90 1  99.99  05 37 05  -67 52 11  13.750  0.11  KMHK1142           KMHK1142                                      
LMC2762     0.100   0.290     8.20 1  99.99  05 38 01  -67 15 37  16.160  0.12  KMHK1159           KMHK1159                                      
LMC2765     0.200   0.430     7.80 1  99.99  05 38 14  -71 05 46  14.080  0.09  [HS66] 375         HS375,KMHK1172                                
LMC2766     0.100   0.280     8.30 1  99.99  05 38 31  -72 19 31  15.360  0.12  BSDL2682           BSDL2682                                      
LMC2769     0.200   0.700     7.70 2  99.99  05 38 36  -65 50 34  14.900  0.12  BSDL2644           BSDL2644                                      
LMC2773     0.200   0.240     8.10 2  99.99  05 38 50  -68 49 05  15.840  0.13  BSDL2666           BSDL2666                                      
LMC2789 *   0.200   0.330     7.60 1  99.99  05 39 50  -69 23 13  13.060  0.14  BSDL2721           BSDL2721                                      
LMC2790 *   0.050   0.430     7.60 1  99.99  05 39 55  -69 24 25  12.180  0.14  BSDL2726           BSDL2726                                      
LMC2793     0.100   0.200     7.70 1  99.99  05 40 04  -66 56 02  14.410  0.10  BSDL2712           BSDL2712                                      
LMC2794     0.100   0.280     8.00 2  99.99  05 40 05  -69 21 54  13.670  0.14  BSDL2738           BSDL2738                                      
LMC2796     0.130   0.350     7.60 1  99.99  05 40 08  -67 05 50  13.140  0.11  BSDL2717           BSDL2717                                      
LMC2801 *   0.100   0.380     7.30 1  99.99  05 40 13  -69 24 06  11.460  0.14  BSDL2747           BSDL2747                                      
LMC2802     0.100   0.340     8.40 2  99.99  05 40 16  -71 18 29  14.660  0.10  KMHK1217           KMHK1217                                      
LMC2804     0.050   0.230     8.40 2  99.99  05 40 26  -66 34 24  16.520  0.12  BSDL2734           BSDL2734                                      
LMC2808 *   0.250   0.240     7.80 2  99.99  05 40 39  -69 15 29  15.140  0.14  BSDL2768           BSDL2768                                      
LMC2809 *   0.100   0.450     7.60 1  99.99  05 40 40  -67 21 11  12.400  0.11  KMHK1212           KMHK1212                                      
LMC2814     0.300   0.230     7.40 2  99.99  05 40 57  -69 27 51  14.440  0.13  BSDL2786           BSDL2786                                      
LMC2816 *   0.020   0.220     8.20 2  99.99  05 41 04  -67 28 02  16.220  0.11  BSDL2773           BSDL2773                                      
LMC2820 *   0.100   0.350     7.90 1  99.99  05 41 13  -67 13 59  16.480  0.11  BSDL2781           BSDL2781                                      
LMC2823     0.150   0.330     8.00 1  99.99  05 41 18  -69 19 34  15.240  0.14  BSDL2807           BSDL2807                                      
LMC2826     0.050   0.500     8.10 2  99.99  05 41 21  -67 54 49  15.530  0.11  BSDL2796           BSDL2796                                      
LMC2834     0.050   0.230     8.20 2  99.99  05 41 39  -67 00 50  15.790  0.11  BSDL2810           BSDL2810                                      
LMC2840 *   0.050   0.500     8.00 1  99.99  05 41 55  -68 54 00  14.320  0.13  H88 317            H88-317                                       
LMC2842 *   0.100   0.240     7.90 2  99.99  05 41 57  -69 01 49  15.480  0.13  H88 319            H88-319                                       
LMC2844     0.030   0.180     8.50 1  99.99  05 42 00  -68 24 18  16.190  0.12  BSDL2836           BSDL2836                                      
LMC2845     0.050   0.260     8.40 1  99.99  05 42 07  -67 12 26  16.650  0.11  BSDL2832           BSDL2832                                      
LMC2846     0.080   0.360     8.00 1  99.99  05 42 12  -68 55 02  15.050  0.13  NGC2094            NGC2094,SL659,ESO57SC26,KMHK1260              
LMC2851     0.100   0.260     8.20 2  99.99  05 42 30  -68 34 08  14.140  0.12  BMG5               BM5                                           
LMC2859 *   0.150   0.280     7.60 1  99.99  05 43 04  -69 27 12  13.190  0.13  BSDL2886           BSDL2886                                      
LMC2864     0.170   0.450     7.90 1  99.99  05 43 29  -67 26 56  14.490  0.12  BMG12              BM12                                          
LMC2869     0.100   0.360     7.30 2  99.99  05 43 35  -67 16 35  14.500  0.11  BMG16              BM16                                          
LMC2873     0.130   0.330     8.20 1  99.99  05 43 43  -67 37 06  16.160  0.13  BMG22              BM22                                          
LMC2876 *   0.120   0.390     7.90 1  99.99  05 44 02  -67 31 35  14.240  0.12  BMG24              BM24,KMHK1300                                 
LMC2879     0.120   0.500     8.40 2  99.99  05 44 33  -68 06 46  15.140  0.15  BMG29              BM29                                          
LMC2887 *   0.150   0.500     8.00 3  99.99  05 44 42  -68 30 09  14.140  0.12  BMG33              BM33                                          
LMC2891 *   0.050   0.670     7.90 1  99.99  05 44 49  -67 19 43  11.830  0.10  BMG32              BM32                                          
LMC2892     0.150   0.310     7.80 1  99.99  05 44 53  -67 21 29  14.360  0.11  BMG35              BM35                                          
LMC2896 *   0.150   0.330     8.00 1  99.99  05 44 59  -67 20 09  15.510  0.10  BMG39              BM39                                          
LMC2897 *   0.150   0.430     8.50 1  99.99  05 45 02  -68 07 02  16.780  0.15  BMG44              BM44                                          
LMC2898     0.150   0.200     7.50 3  99.99  05 45 04  -69 02 04  15.110  0.14  BSDL2944           BSDL2944                                      
LMC2899 *   0.050   0.750     8.40 2  99.99  05 45 05  -66 57 57  13.450  0.11  BSDL2934           BSDL2934                                      
LMC2906     0.050   0.480     8.60 3  99.99  05 45 40  -66 41 29  14.670  0.12  BSDL2952           BSDL2952                                      
LMC2907 *   0.050   0.380     8.60 3  99.99  05 45 42  -67 23 31  15.120  0.11  BMG48              BM48                                          
LMC2911 *   0.050   0.290     8.10 3  99.99  05 45 56  -67 47 26  15.950  0.17  BMG51              BM51                                          
LMC2912 *   0.050   0.260     8.80 3  99.99  05 45 59  -67 48 14  16.480  0.17  BMG54              BM54                                          
LMC2913 *   0.150   0.280     7.90 3  99.99  05 46 00  -67 23 08  16.840  0.11  BMG53              BM53                                          
LMC2916     0.100   0.300     8.40 3  99.99  05 46 08  -66 38 57  14.230  0.12  BSDL2968           BSDL2968                                      
LMC2919     0.100   0.670     8.60 2  99.99  05 46 24  -71 37 04  14.610  0.11  H88 336            H88-336                                       
LMC2924     0.120   0.360     8.00 1  99.99  05 46 43  -67 34 51  14.750  0.12  BMG74              BM74                                          
LMC2929     0.020   0.290     8.40 1  99.99  05 46 56  -67 15 42  14.980  0.10  BSDL2985           BSDL2985                                      
LMC2930     0.020   0.480     8.20 2  99.99  05 46 57  -67 37 42  14.100  0.13  BMG75              BM75                                          
LMC2933     0.050   0.680     8.50 2  99.99  05 47 03  -66 43 08  15.950  0.12  BSDL2987           BSDL2987                                      
LMC2949     0.050   0.260     8.30 1  99.99  05 47 47  -67 28 32  15.540  0.11  BMG88              BM88                                          
LMC2950     0.050   0.480     8.40 2  99.99  05 47 48  -69 04 07  14.580  0.13  BSDL3030           BSDL3030                                      
LMC2953 *   0.100   0.450     8.30 1  99.99  05 47 57  -70 44 22  15.630  0.11  BSDL3051           BSDL3051                                      
LMC2960     0.030   0.290     8.60 1  99.99  05 48 20  -67 21 22  20.930  0.11  BMG92              BM92                                          
LMC2965     0.050   0.360     8.20 1  99.99  05 48 36  -67 20 31  15.130  0.10  BMG94              BM94                                          
LMC2967     0.080   0.290     8.10 1  99.99  05 48 36  -66 51 58  14.470  0.12  BSDL3053           BSDL3053                                      
LMC2979     0.100   0.380     8.00 2  99.99  05 49 18  -67 20 17  15.200  0.11  BMG99              BM99                                          
LMC2982     0.080   0.430     8.10 2  99.99  05 49 21  -67 21 58  15.290  0.11  BMG101             BM101                                         
LMC2984     0.080   0.240     8.40 1  99.99  05 49 42  -69 35 12  16.670  0.12  BSDL3102           BSDL3102                                      
LMC2985     0.120   0.490     7.50 2  99.99  05 49 46  -67 18 21  12.630  0.10  BSDL3096           BSDL3096                                      
LMC2988     0.080   0.310     8.50 1  99.99  05 50 07  -71 48 03  16.300  0.13  BSDL3116           BSDL3116                                      
LMC2990     0.080   0.390     8.40 3  99.99  05 50 21  -68 39 27  12.860  0.13  BMG112             BM112                                         
LMC2993     0.050   0.410     8.30 1  99.99  05 50 44  -67 23 06  15.560  0.11  BMG114             BM114,KMHK1440                                
LMC2996     0.080   0.550     8.40 1  99.99  05 51 05  -69 48 30  15.050  0.11  [HS66] 432         HS432,KMHK1457                                
LMC2997     0.100   0.290     8.40 1  99.99  05 51 07  -70 19 10  16.350  0.11  BSDL3134           BSDL3134                                      
LMC2998     0.080   0.330     8.00 2  99.99  05 51 10  -67 20 16  15.200  0.10  BMG121             BM121                                         
LMC2999     0.020   0.380     8.50 1  99.99  05 51 12  -67 11 24  15.560  0.10  [HS66] 431         HS431,KMHK1450                                
LMC3006     0.020   0.500     8.30 1  99.99  05 51 35  -67 12 53  15.110  0.10  BSDL3135           BSDL3135                                      
LMC3010 *   0.050   0.440     8.20 2  99.99  05 51 50  -67 16 07  14.720  0.10  BSDL3140           BSDL3140                                      
LMC3013 *   0.020   0.350     8.40 1  99.99  05 52 06  -69 40 52  15.510  0.12  BSDL3150           BSDL3150                                      
LMC3016     0.080   0.500     7.30 2  99.99  05 52 11  -68 09 45  16.910  0.15  BMG131             BM131                                         
LMC3017 *   0.080   0.520     7.50 2  99.99  05 52 14  -68 13 44  14.600  0.13  BMG134             BM134,KMHK1474                                
LMC3019     0.100   0.200     8.10 1  99.99  05 52 37  -67 24 36  15.400  0.11  BMG139             BM139                                         
LMC3020     0.130   0.340     8.00 1  99.99  05 52 51  -67 31 19  14.520  0.12  BSDL3156           BSDL3156                                      
LMC3022     0.100   0.250     8.30 1  99.99  05 53 07  -68 06 39  15.840  0.16  BMG148             BM148                                         
LMC3023     0.100   0.380     8.40 2  99.99  05 53 08  -67 23 08  14.950  0.11  BMG146             BM146                                         
LMC3024     0.100   0.290     8.20 2  99.99  05 53 09  -67 30 52  16.490  0.12  BMG147             BM147                                         
LMC3029 *   0.050   0.380     7.80 3  99.99  05 53 47  -67 19 26  15.700  0.11  KMHK1500           U2,BRHT58b,KMHK1500                           
LMC3032 *   0.050   0.280     8.40 1  99.99  05 54 19  -68 36 33  15.360  0.13  BMG160             BM160                                         
LMC3033     0.030   0.360     8.20 2  99.99  05 54 30  -68 44 26  15.390  0.13  BMG162             BM162                                         
LMC3035 *   0.050   0.400     8.60 1  99.99  05 54 42  -67 42 28  20.370  0.15  BMG163             BM163                                         
LMC3041     0.120   0.430     8.20 1  99.99  05 55 52  -67 52 09  14.920  0.18  BMG172             BM172,KMHK1533                                
LMC3043     0.080   0.330     8.00 1  99.99  05 55 56  -66 57 04  14.880  0.12  LW335              LW335,U5,KMHK1532                             
LMC3051 *   0.100   0.380     7.60 2  99.99  05 58 54  -68 57 11  14.600  0.14  BSDL3194           BSDL3194                                      
LMC3052     0.050   0.430     8.40 2  99.99  05 59 32  -67 05 52  16.180  0.12  BSDL3196           BSDL3196                                      
LMC3056     0.050   0.330     8.20 2  99.99  06 00 29  -68 14 53  15.450  0.13  BMG199             BM199                                         
LMC3058     0.080   0.230     8.20 1  99.99  06 00 53  -67 56 27  14.850  0.18  BMG202             BM202                                         
LMC3060     0.200   0.360     8.30 1  99.99  06 02 58  -70 14 33  15.840  0.11  BSDL3210           BSDL3210                                      
LMC3061     0.050   0.330     8.40 3  99.99  06 03 01  -68 29 11  16.180  0.14  BMG216             BM216                                         
LMC3062     0.050   0.280     8.00 1  99.99  06 03 23  -68 16 26  14.400  0.12  BMG 219            H88-390,H80F5-23,BM219                        
LMC3063     0.020   0.340     8.60 3  99.99  06 03 28  -66 40 54  15.730  0.12  KMHK1614           KMHK1614                                      
LMC3064     0.120   0.340     8.40 1  99.99  06 03 43  -67 09 20  15.290  0.11  KMHK1619           KMHK1619                                      
LMC3067     0.050   0.750 >   8.80 9  99.99  06 05 13  -69 12 46  16.240  0.14  BSDL3215           BSDL3215                                      
LMC3084     0.050   0.290     8.50 1  99.99  06 11 23  -71 54 13  16.170  0.13  LW422              LW422,KMHK1684                                
LMC3109     0.100   0.240     8.40 2  99.99  04 41 09  -68 07 53  15.860  0.11  BSDL2              BSDL2                                         
LMC3111     0.100   0.380     8.40 1  99.99  04 42 10  -69 21 50  15.490  0.14  LW28               LW28,KMHK40                                   
LMC3113     0.130   0.480     8.00 1  99.99  04 42 51  -68 04 28  14.250  0.10  LW30               LW30,KMHK42                                   
LMC3114     0.130   0.440     8.60 2  99.99  04 43 31  -70 24 29  16.520  0.13  KMHK51             KMHK51                                        
LMC3115 *   0.180   0.510     8.30 1  99.99  04 43 38  -69 42 44  15.260  0.11  [SL63] 23          SL23,LW36,HS24,BRHT23b,KMHK50                 
LMC3116 *   0.160   0.380     8.20 1  99.99  04 43 43  -69 43 11  15.760  0.11  KMHK52             SL23A,BRHT23a,KMHK52                          
LMC3117     0.150   0.410     8.70 3  99.99  04 43 45  -70 33 06  15.990  0.13  KMHK56             KMHK56                                        
LMC3118     0.160   0.520     8.00 1  99.99  04 43 53  -68 49 39  13.580  0.14  NGC1676            NGC1676,SL25,LW37,ESO55SC36,KMHK53            
LMC3119 *   0.100   0.450     8.20 2  99.99  04 43 59  -68 46 43  15.320  0.14  LW39               LW39,KMHK54                                   
LMC3120     0.100   0.230     8.40 2  99.99  04 44 16  -69 22 18  15.930  0.13  BSDL11             BSDL11                                        
LMC3124     0.100   0.650     8.10 1  99.99  04 45 50  -67 29 43  14.130  0.12  LW51               LW51,ESO55SC37,KMHK69                         
LMC3125     0.100   0.400     7.80 1  99.99  04 45 58  -69 03 13  12.970  0.13  KMHK74             KMHK74                                        
LMC3126     0.130   0.570     8.40 1  99.99  04 46 11  -69 39 02  15.290  0.11  KMHK78             KMHK78                                        
LMC3131     0.150   0.430     8.10 2  99.99  04 48 49  -69 23 51  14.460  0.12  BSDL44             BSDL44                                        
LMC3132     0.100   0.500 >   8.80 9  99.99  04 49 07  -67 20 30  15.530  0.12  KMHK112            KMHK112                                       
LMC3133     0.030   0.400     8.20 1  99.99  04 49 16  -69 52 30  14.710  0.10  [HS66] 33          HS33,KMHK119                                  
LMC3135     0.070   0.200     8.00 2  99.99  04 49 31  -69 38 39  14.360  0.10  BSDL58             BSDL58                                        
LMC3141 *   0.150   0.430     7.60 1  99.99  04 51 00  -70 01 24  11.980  0.11  KMHK156            KMHK156                                       
LMC3142 *   0.150   0.220     8.25 1  99.99  04 51 03  -70 00 43  15.280  0.11  BSDL103            BSDL103                                       
LMC3144     0.050   0.290     7.90 1  99.99  04 51 30  -67 27 15  13.470  0.12  [HS66] 41          HS41,KMHK158                                  
